190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 3938, performance = 1.00)
190101 overage surcharge  a101_52xnfCl_20060629 080000000000 -> 190205 class 3b a205_34zOUdz_20060629 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_52yprQQ_20060926 080000000000 -> 190205 class 3b a205_83RCDSq_20060926 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53BUQbU_20060830 080000000000 -> 190205 class 3b a205_38jNFuk_20060830 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53EHwuP_20070104 080000000000 -> 190205 class 3b a205_60MOeUN_20070104 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53GvFeg_20070824 080000000000 -> 190205 class 3b a205_46Owbgd_20070824 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53ILpWu_20071027 080000000000 -> 190205 class 3b a205_53hyFAw_20071027 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53Nmyxs_20071121 080001000000 -> 190205 class 3b a205_13SVeXH_20071121 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53OUlCw_20071203 080000000000 -> 190205 class 3b a205_26BXLgg_20071203 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53QhFUW_20060710 080000000000 -> 190205 class 3b a205_72ylfmZ_20060710 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53RpzmD_20070926 080000000000 -> 190205 class 3b a205_26xqfQp_20070926 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53UIWlD_20051214 080000000000 -> 190204 class 3a a204 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53UZrAD_20070429 080000000000 -> 190205 class 3b a205_79TDepP_20070429 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53dhSjX_20080102 080000000000 -> 190205 class 3b a205_96ZZwrX_20080102 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53fDErm_20060109 080001000000 -> 190205 class 3b a205_12jWrET_20060109 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53firnj_20060929 080000000000 -> 190205 class 3b a205_19CgOJm_20060929 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53iFoqS_20071212 080000000000 -> 190205 class 3b a205_87CqUTz_20071212 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53ocIvr_20050329 080000000000 -> 190205 class 3b a205_60xWWnl_20050329 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53xLAek_20060827 080000000000 -> 190205 class 3b a205_28gSgLC_20060827 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_53xWPLp_20060830 080000000000 -> 190205 class 3b a205_93YhGMV_20060830 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54DMZPF_20050417 080000000000 -> 190205 class 3b a205_93cNGFJ_20050417 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54QFoLd_20060107 080000000000 -> 190205 class 3b a205_79gGMmP_20060107 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54VRXyR_20070923 080000000000 -> 190205 class 3b a205_45WkRvD_20070923 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54VVKcv_20070929 080000000000 -> 190205 class 3b a205_39xXPWK_20070929 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54YRhFA_20070809 080000000000 -> 190205 class 3b a205_62yUiRI_20070809 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54buEkg_20050128 080000000000 -> 190205 class 3b a205_01vWeCQ_20050128 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54euxjO_20050421 080000000000 -> 190204 class 3a a204 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54heCQJ_20051018 080000000000 -> 190205 class 3b a205_09umUHs_20051018 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54igVjv_20070610 080000000000 -> 190205 class 3b a205_58WZVIm_20070610 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54kioZU_20061114 080000000000 -> 190205 class 3b a205_85JeDKA_20061114 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54oGRWL_20060123 080001000000 -> 190205 class 3b a205_66NVOfs_20060123 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54oGVaq_20060204 080000000000 -> 190205 class 3b a205_82dkGmZ_20060204 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54swXiJ_20060801 080000000000 -> 190205 class 3b a205_96WthwQ_20060801 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54vDZAU_20080208 080000000000 -> 190205 class 3b a205_73fkUUG_20080208 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54wEfhu_20051022 080000000000 -> 190205 class 3b a205_52khlFP_20051022 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54wYWeZ_20070222 080000000000 -> 190205 class 3b a205_96BhhVD_20070222 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_54zgDmz_20050416 080000000000 -> 190205 class 3b a205_01ijZQU_20050416 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55BMNaJ_20060206 080000000000 -> 190205 class 3b a205_66ctCfe_20060206 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55CpfDT_20051205 080000000000 -> 190204 class 3a a204 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55FxBkl_20051107 080000000000 -> 190205 class 3b a205_69YSGfu_20051107 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55Inwnd_20060731 080000000000 -> 190205 class 3b a205_82dYYxQ_20060731 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55IvkLt_20071203 080000000000 -> 190205 class 3b a205_55cRPdZ_20071203 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55LKJBg_20051102 080001000000 -> 190205 class 3b a205_99HObch_20051102 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55LMCeP_20061221 080001000000 -> 190205 class 3b a205_21mcqbH_20061221 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55NDXhS_20050814 080000000000 -> 190205 class 3b a205_00Kshcj_20050814 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55NoGrT_20080225 080000000000 -> 190205 class 3b a205_51PgTER_20080225 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55OOKyl_20070425 080000000000 -> 190205 class 3b a205_86dwvXU_20070425 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55QBSZJ_20060613 080000000000 -> 190205 class 3b a205_51ljpwr_20060613 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55SLZdo_20080312 080000000000 -> 190205 class 3b a205_75vglQh_20080312 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55VmWvg_20051011 080001000000 -> 190205 class 3b a205_35mWDea_20051011 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55XtQJY_20080205 080000000000 -> 190205 class 3b a205_29jOyIF_20080205 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55YWWwo_20061115 080000000000 -> 190205 class 3b a205_00GbPIZ_20061115 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55aGGdI_20070123 080000000000 -> 190205 class 3b a205_75sesog_20070123 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55okWMQ_20070122 080001000000 -> 190205 class 3b a205_06jQwml_20070122 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55secxp_20060225 080000000000 -> 190205 class 3b a205_82GYRsJ_20060225 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_55yzvfq_20070518 080000000000 -> 190205 class 3b a205_40woBuZ_20070518 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56EsScQ_20071002 080000000000 -> 190205 class 3b a205_91iViRG_20071002 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56JjhKG_20060517 080000000000 -> 190205 class 3b a205_77OcaEX_20060517 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56JvcAj_20070423 080001000000 -> 190205 class 3b a205_08TtqJO_20070423 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56OiwqT_20071017 080000000000 -> 190205 class 3b a205_37zDQMG_20071017 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56QxCtV_20080201 080001000000 -> 190205 class 3b a205_94QluOa_20080201 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56Rpkde_20061005 080000000000 -> 190205 class 3b a205_95USHmj_20061005 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56TDsPZ_20060914 080000000000 -> 190205 class 3b a205_35SjGgh_20060914 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56UdbZL_20070822 080001000000 -> 190205 class 3b a205_27MaoOM_20070822 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56bgkWj_20060516 080000000000 -> 190205 class 3b a205_67pvDul_20060516 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56fyNWs_20070912 080001000000 -> 190205 class 3b a205_71mWRuJ_20070912 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56ilGlw_20061128 080000000000 -> 190205 class 3b a205_06EAQZv_20061128 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56mNgNF_20070829 080000000000 -> 190205 class 3b a205_54KqQBL_20070829 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56pSlFI_20060711 080000000000 -> 190205 class 3b a205_67XUorb_20060711 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56qgHMv_20060802 080000000000 -> 190205 class 3b a205_91GexFh_20060802 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56uWYqH_20060430 080000000000 -> 190205 class 3b a205_02swyPZ_20060430 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56utvHd_20080224 080000000000 -> 190205 class 3b a205_76mHEWq_20080224 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56wRNLZ_20051110 080000000000 -> 190204 class 3a a204 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56xeshd_20060423 080000000000 -> 190205 class 3b a205_02JyHtx_20060423 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56yXTVF_20060420 080001000000 -> 190205 class 3b a205_71iJFtY_20060420 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_56ymccQ_20060331 080000000000 -> 190205 class 3b a205_21OkMXZ_20060331 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57AwITd_20071109 080000000000 -> 190205 class 3b a205_41gfcfA_20071109 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57GHkGC_20070718 080001000000 -> 190205 class 3b a205_90cLMBw_20070718 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57IbhOG_20060308 080000000000 -> 190205 class 3b a205_67bREMp_20060308 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57IipmD_20061009 080000000000 -> 190205 class 3b a205_41iLrqC_20061009 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57JVsXJ_20070603 080000000000 -> 190205 class 3b a205_20SrHCB_20070603 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57MBZYG_20061003 080000000000 -> 190205 class 3b a205_54qJWAB_20061003 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57MdQBo_20070305 080000000000 -> 190205 class 3b a205_47ZbrUe_20070305 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57PeZww_20060126 080000000000 -> 190205 class 3b a205_64hlmxU_20060126 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57UJRFc_20070218 080000000000 -> 190205 class 3b a205_35HcjUW_20070218 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57ViXEL_20051208 080000000000 -> 190204 class 3a a204 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57WtlfZ_20050805 080000000000 -> 190205 class 3b a205_46hyhoH_20050805 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57XAega_20050822 080000000000 -> 190205 class 3b a205_50UXWqH_20050822 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57YTxng_20061026 080000000000 -> 190205 class 3b a205_69JTIvq_20061026 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57ausId_20070720 080000000000 -> 190205 class 3b a205_85qAtKh_20070720 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57iFjch_20071220 080000000000 -> 190205 class 3b a205_06UtnHc_20071220 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57kiHkz_20070531 080000000000 -> 190205 class 3b a205_92PrMjv_20070531 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57mQreM_20060109 080000000000 -> 190205 class 3b a205_87KkBdo_20060109 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57pYDph_20070605 080000000000 -> 190205 class 3b a205_25bWdkZ_20070605 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57rwRFO_20071210 080000000000 -> 190205 class 3b a205_59UhVNU_20071210 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_57wbNPQ_20070417 080000000000 -> 190205 class 3b a205_89tIZZU_20070417 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58CAnHH_20071214 080000000000 -> 190205 class 3b a205_58GiArf_20071214 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58FDXuk_20060523 080000000000 -> 190205 class 3b a205_01mgokt_20060523 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58JghMd_20080227 080000000000 -> 190205 class 3b a205_11waSMy_20080227 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58NJFNm_20050405 080000000000 -> 190205 class 3b a205_21aqmFH_20050405 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58WSPkZ_20070719 080000000000 -> 190205 class 3b a205_88aKnwf_20070719 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58WTokh_20050701 080000000000 -> 190205 class 3b a205_08xFRbb_20050701 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58XaQaT_20070817 080000000000 -> 190205 class 3b a205_60AqNUq_20070817 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58btLKm_20071222 080000000000 -> 190205 class 3b a205_77glbTz_20071222 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58fOkyM_20050921 080000000000 -> 190204 class 3a a204 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58lKXWO_20070613 080000000000 -> 190205 class 3b a205_83oOuhv_20070613 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58qCWrK_20080220 080000000000 -> 190205 class 3b a205_61SdFWC_20080220 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58syLHM_20071214 080000000000 -> 190205 class 3b a205_41lbkvB_20071214 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58voHjP_20070806 080000000000 -> 190205 class 3b a205_51fZPqq_20070806 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_58zqmzS_20051024 080000000000 -> 190205 class 3b a205_65HHlMt_20051024 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_59Akshi_20060202 080000000000 -> 190205 class 3b a205_66AkwXR_20060202 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_59CAdvI_20071102 080000000000 -> 190205 class 3b a205_55lUpCP_20071102 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_59CHeUY_20060307 080000000000 -> 190205 class 3b a205_85opgQD_20060307 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_59DPiNM_20070411 080000000000 -> 190205 class 3b a205_55XFJIS_20070411 080001000000 (frequency = 1, performance = 1.00)
