190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5664, performance = 138.29)
sodium - flame photometric - pitch -> vulva - radicale vulvect. znd ingu (frequency = 4, performance = 1.00)
sodium flame photometric -> stomach - emptied.-scint fast-flowing b.nourished (frequency = 4, performance = 1.00)
sodium flame photometric -> uterus - extirpation - abdominal me (frequency = 4, performance = 1.00)
squamous cell carcinoma mbv eia -> tsh enzym-immunologisch (frequency = 4, performance = 1.00)
telephone consultation -> Cito histological examination (frequency = 4, performance = 13499999.75)
telephone consultation -> thorax (frequency = 4, performance = 432000.50)
telephone consultation -> ultrasound kidney-urinary tract (frequency = 4, performance = 842400.00)
teletherapy - megavolt photon irradiation -> treatment time - unit t4 - megavolt (frequency = 4, performance = 1.00)
thorax -> administrative rate - first pol (frequency = 4, performance = 2937599.25)
thorax -> tsh enzym-immunologisch (frequency = 4, performance = 1.00)
thorax - in the room -> troponin-t mbv elisa (frequency = 4, performance = 1.00)
thrombotest -> follow-up consultation on an outpatient basis (frequency = 4, performance = 3995996.25)
total protein -> 190205 class 3b a205 (frequency = 4, performance = 86379.00)
treatment time - unit t1 - megavolt -> follow-up consultation on an outpatient basis (frequency = 4, performance = 2289595.75)
treatment time - unit t3 - megavolt -> telephone consultation (frequency = 4, performance = 496794.75)
treatment time - unit t4 - megavolt -> 190205 class 3b a205 (frequency = 4, performance = 86395.25)
tsh enzym-immunologisch -> telephone consultation (frequency = 4, performance = 1058389.25)
tumor - PET scan total body -> 1st outpatient consultation (frequency = 4, performance = 431997.50)
ultrasound - internal genitalia -> urine examination - qualitative (frequency = 4, performance = 1.00)
ultrasound kidney-urinary tract -> 190205 class 3b a205 (frequency = 4, performance = 86394.25)
ultrasound upper abdomen -> 190205 class 3b a205 (frequency = 4, performance = 86394.75)
urea -> CT upper abdomen (frequency = 4, performance = 194374.25)
urea -> simulator - use megavol before starting (frequency = 4, performance = 367184.50)
urea -> ultrasound kidney-urinary tract (frequency = 4, performance = 1295988.00)
urea -> urea - urgent (frequency = 4, performance = 1.00)
urea -> vitamin b12 using chemiluminescence (frequency = 4, performance = 1.00)
uric acid with uricase u.v. spectrophotome -> acceptance laboratory research (frequency = 4, performance = 496776.25)
uterus - total abdominal excision -> 190205 class 3b a205 (frequency = 4, performance = 86395.00)
vagina - examination under anesthesia -> ct abdomen (frequency = 4, performance = 1771193.25)
vagina - examination under anesthesia -> mri the pelvis (frequency = 4, performance = 237595.75)
vagina - examination under anesthesia -> obstetrician-gynaec.  anv.card kosten-out (frequency = 4, performance = 1490395.00)
vitamin b1 - thiamine -> vitamin b12 using chemiluminescence (frequency = 4, performance = 1.00)
vrw.gesl.org- second-look-oper.ovariumca -> 190101 overage surcharge  a101 (frequency = 4, performance = 86388.00)
190021 clinical admission a002 -> 1st outpatient consultation (frequency = 3, performance = 1.00)
190021 clinical admission a002 -> abdominal overview (frequency = 3, performance = 1.00)
190035 day care a007 -> 190055 heavy day care a009 (frequency = 3, performance = 1.00)
190035 day care a007 -> abdomen - puncture ascites defecating (frequency = 3, performance = 1.00)
190035 day care a007 -> bladder - cystoscopy with biopsy (frequency = 3, performance = 1.00)
190035 day care a007 -> brachytherapie - interstitieel - intensi (frequency = 3, performance = 1.00)
190035 day care a007 -> cervix      - lisexcisie portio - diathe (frequency = 3, performance = 1.00)
190101 overage surcharge  a101 -> acceptance laboratory research (frequency = 3, performance = 2.00)
1st consultation visit -> Cito histological examination (frequency = 3, performance = 1.00)
1st consultation visit -> Diet no (frequency = 3, performance = 1.00)
1st consultation visit -> bladder - cystoscopy (frequency = 3, performance = 1.00)
1st consultation visit -> day care - all spec.beh.kind.-rev. (frequency = 3, performance = 1.00)
1st consultation visit -> ultrasound - internal genitalia (frequency = 3, performance = 1.00)
1st outpatient consultation -> IV - insertion (frequency = 3, performance = 1.00)
1st outpatient consultation -> mri abdomen (frequency = 3, performance = 316800.33)
1st outpatient consultation -> thorax (frequency = 3, performance = 1.00)
CT upper abdomen -> ct thorax (frequency = 3, performance = 1.00)
MRI spine - lumbar -> mri abdomen (frequency = 3, performance = 1.00)
abdomen - primary staging operations -> crossmatch complete -three methods- (frequency = 3, performance = 1.00)
abdomen - puncture ascites defecating -> day care - all spec.beh.kind.-rev. (frequency = 3, performance = 1.00)
acceptance laboratory research -> art. a vein.pulmonales (frequency = 3, performance = 1.00)
acceptance laboratory research -> bladder - cystoscopy with biopsy (frequency = 3, performance = 1.00)
acceptance laboratory research -> brachytherapie - interstitieel - intensi (frequency = 3, performance = 1.00)
acceptance laboratory research -> brain natriuretic peptide -bnp- mbv immu (frequency = 3, performance = 1.00)
acceptance laboratory research -> counting reticulocytes using facscan (frequency = 3, performance = 1.00)
acceptance laboratory research -> crossmatch complete -three methods- (frequency = 3, performance = 1.00)
acceptance laboratory research -> cytological examination - ectocervix - (frequency = 3, performance = 1.00)
administrative rate - first pol -> Cito histological examination (frequency = 3, performance = 230399.00)
administrative rate - first pol -> bladder - cystoscopy (frequency = 3, performance = 1.00)
administrative rate - first pol -> ct total body (frequency = 3, performance = 86400.33)
albumin -> alfa-amylase (frequency = 3, performance = 1.00)
albumin -> antitrombine iii mbv chromogeen-n-substr (frequency = 3, performance = 1.00)
albumin - rush -> bacteriological examination with culture -nie (frequency = 3, performance = 1.00)
alkaline phosphatase - kinetic - urgent -> bilirubin -conjugated (frequency = 3, performance = 1.00)
alkaline phosphatase - kinetic - urgent -> creatinine phosphokinase - speed (frequency = 3, performance = 1.00)
alkaline phosphatase -kinetic- -> counting platelets - urgent (frequency = 3, performance = 1.00)
alpha amylase - rush -> bacteriological examination with culture -nie (frequency = 3, performance = 1.00)
ammonia -> amylase (frequency = 3, performance = 1.00)
amylase -> bilirubin -conjugated (frequency = 3, performance = 1.00)
amylase -> blood group abo and rhesus factor (frequency = 3, performance = 1.00)
anesthesia - during special examinations and examinations -> blood group abo and rhesus factor (frequency = 3, performance = 1.00)
anesthesia - when treated with radium -> brachytherapy - interstitial - special (frequency = 3, performance = 1.00)
anti-hepatitis-b surface antigen -> anti-hepatitis-c-virus mbv elisa (frequency = 3, performance = 1.00)
anti-hiv mbv elisa -> bicarbonate (frequency = 3, performance = 1.00)
antitrombine iii mbv chromogeen-n-substr -> cephalin time - coagulation (frequency = 3, performance = 1.00)
apheresis plasma split fq1 and fq2 -> calcium (frequency = 3, performance = 1.00)
applied. cured.   anv.card kosten-out -> days of rest - all spec.beh.kinderg.-reval. (frequency = 3, performance = 1.00)
bacteriological examination with culture -nie -> crp c-reactive protein - rush (frequency = 3, performance = 1.00)
bacteriological examination with culture -nie -> cytological examination - vagina - (frequency = 3, performance = 1.00)
betasubunit bep. mbv. ria hcg -> ct abdomen (frequency = 3, performance = 1.00)
bicarbonate -> brachytherapie - interstitieel - intensi (frequency = 3, performance = 1.00)
bicarbonate -> buik - stag.laparotom.-omentect.- (frequency = 3, performance = 1.00)
bicarbonate -> ca-125 mbv half (frequency = 3, performance = 1.00)
bilirubin -conjugated -> brain natriuretic peptide -bnp- mbv immu (frequency = 3, performance = 1.00)
bilirubin -conjugated -> ca 15.3 - tumor marker meia (frequency = 3, performance = 1.00)
bilirubin -conjugated -> chloride (frequency = 3, performance = 1.00)
blaas       - uretrocystoscopie nno -> cytological examination - urinary renal cyst (frequency = 3, performance = 1.00)
blood group abo and rhesus factor -> born antibodies against erys - dir. coomb (frequency = 3, performance = 1.00)
blood group abo and rhesus factor -> e.c.g.      - electrocardiography (frequency = 3, performance = 1.00)
blood group definition other than abo per bloodg -> blood group determination other than abo kidd (frequency = 3, performance = 1.00)
born antibodies against erys - dir. coomb -> calcium (frequency = 3, performance = 1.00)
born antibodies against erys - dir.coombs -> cde phenotyping (frequency = 3, performance = 1.00)
bottle - dense lank -> follow-up consultation on an outpatient basis (frequency = 3, performance = 259200.33)
brachytherapie - interstitieel - intensi -> calcium - rush (frequency = 3, performance = 1.00)
brachytherapie - interstitieel - intensi -> crossmatch complete -three methods- (frequency = 3, performance = 1.00)
brachytherapy - interstitial - special -> days of rest - all spec.beh.kinderg.-reval. (frequency = 3, performance = 1.00)
brain natriuretic peptide -bnp- mbv immu -> cephalin time - coagulation (frequency = 3, performance = 1.00)
brain natriuretic peptide -bnp- mbv immu -> creatinine (frequency = 3, performance = 1.00)
buik - stag.lap-tumorred.-omentec -> days of rest - all spec.beh.kinderg.-reval. (frequency = 3, performance = 1.00)
ca-125 mbv half -> crp c-reactive protein (frequency = 3, performance = 1.67)
calcium -> crp c-reactive protein (frequency = 3, performance = 1.33)
calcium -> cytological examination - ascites - (frequency = 3, performance = 1.00)
cde phenotyping -> order tariff (frequency = 3, performance = 1.33)
cephalin time - coagulation -> clotting factor - viii - activity (frequency = 3, performance = 1.00)
cervix      - lisexcisie portio - diathe -> day care - all spec.beh.kind.-rev. (frequency = 3, performance = 1.00)
changing nephrostomy drain -> counting platelets - urgent (frequency = 3, performance = 1.00)
chloride -> days of rest - all spec.beh.kinderg.-reval. (frequency = 3, performance = 1.33)
clinical card - anesthesia -> crossmatch complete -three methods- (frequency = 3, performance = 1.00)
clinical card - internal medicine -> co-hb kwn. (frequency = 3, performance = 1.00)
comes. d.s.a. vein inferior hollow -> days of rest - all spec.beh.kinderg.-reval. (frequency = 3, performance = 1.00)
complementcomponent c3 kwn. -> complementcomponent c4 kwn . (frequency = 3, performance = 1.00)
complementcomponent c4 kwn . -> creatinine (frequency = 3, performance = 1.00)
counting platelets - urgent -> creatine phosphokinase mb - speed (frequency = 3, performance = 1.00)
counting platelets - urgent -> hemoglobin photoelectric - urgent (frequency = 3, performance = 1.00)
coupe available for inspection -> 190035 day care a007 (frequency = 3, performance = 403199.00)
coupe available for inspection -> 1st outpatient consultation (frequency = 3, performance = 374399.00)
coupe available for inspection -> ct thorax (frequency = 3, performance = 172800.67)
coupe available for inspection -> cytological examination - ectocervix - (frequency = 3, performance = 1.00)
coupe available for inspection -> obstetrician-gynaec.  anv.card kosten-out (frequency = 3, performance = 2188799.67)
