190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5521, performance = 47.95)
day care - all spec.beh.kind.-rev. -> histological examination - minor resection (frequency = 4, performance = 1.25)
days of rest - all spec.beh.kinderg.-reval. -> digoxin (frequency = 4, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> ferritin kwn mbv chemieluminescence (frequency = 4, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> free t4 using ria -ft 4 (frequency = 4, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> interc.consult clinical internal diseases (frequency = 4, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> kidneys - renography lasix (frequency = 4, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> o2 saturation (frequency = 4, performance = 1.25)
days of rest - all spec.beh.kinderg.-reval. -> patient did not show up for radiology (frequency = 4, performance = 259199.50)
differential count automatically -> directe antiglobulinetest - coombs (frequency = 4, performance = 1.00)
differential count automatically -> erythrocyte leukocytes removed by radiation therapy (frequency = 4, performance = 1.00)
differential count automatically -> gemcitabine (frequency = 4, performance = 1.00)
differential count automatically -> glucose - rush (frequency = 4, performance = 1.00)
directe antiglobulinetest - coombs -> filtered erythrocyte concentrate (frequency = 4, performance = 1.00)
duplex scan - leg veins -> fdp - dimeer - immunological (frequency = 4, performance = 1.00)
e.c.g.      - electrocardiography -> echo abdomen (frequency = 4, performance = 1.00)
erythrocyte leukocytes removed by radiation therapy -> filtered erythrocyte concentrate (frequency = 4, performance = 1.00)
exclude irregular AS against erys d -> gammaglutamyltranspeptidase (frequency = 4, performance = 1.00)
exclude irregular AS against erys d -> hemoglobin photoelectric - urgent (frequency = 4, performance = 1.00)
exclude irregular AS against erys d -> order tariff (frequency = 4, performance = 1.00)
fdp - dimeer - immunological -> filtered erythrocyte concentrate (frequency = 4, performance = 1.00)
fdp - dimeer - immunological -> follow-up consultation on an outpatient basis (frequency = 4, performance = 1.00)
fdp - dimeer - immunological -> gammaglutamyltranspeptidase (frequency = 4, performance = 1.00)
fibrinogeen -> gammaglutamyltranspeptidase (frequency = 4, performance = 1.00)
filtered erythrocyte concentrate -> haptoglobine (frequency = 4, performance = 1.00)
follow-up consultation on an outpatient basis -> applied. cured.   anv.card kosten-out (frequency = 4, performance = 1296000.00)
follow-up consultation on an outpatient basis -> bot - densitometrie femurhals (frequency = 4, performance = 3369599.75)
follow-up consultation on an outpatient basis -> coupe available for inspection (frequency = 4, performance = 496800.00)
follow-up consultation on an outpatient basis -> echo mamma (frequency = 4, performance = 734399.75)
follow-up consultation on an outpatient basis -> free t4 using ria -ft 4 (frequency = 4, performance = 1.00)
follow-up consultation on an outpatient basis -> paclitaxel (frequency = 4, performance = 194400.00)
gamma glutamyl transpeptidase - urgent -> hematocrit - emergency (frequency = 4, performance = 1.00)
hemoglobin photoelectric -> heparinebepaling - kaoline - cefalinetij (frequency = 4, performance = 1.00)
hemoglobin photoelectric -> intensive care bed day - 6th to 14th (frequency = 4, performance = 1.00)
hemoglobin photoelectric -> interc.consult clinical neurology (frequency = 4, performance = 1.00)
hemoglobin photoelectric -> microscopic examination - colored and un (frequency = 4, performance = 1.25)
hemoglobin photoelectric -> mri abdomen (frequency = 4, performance = 1.00)
hepatitis B surface antigen confirmation -> hepatitis-b-anti-core igm (frequency = 4, performance = 1.00)
hepatitis B surface antigen confirmation -> histological examination - major resection p (frequency = 4, performance = 1.00)
histological examination - biopsies nno -> acceptance laboratory research (frequency = 4, performance = 820797.75)
histological examination - biopsies nno -> obstetrics-gynaec. short card cost-out (frequency = 4, performance = 1.00)
histological examination - biopsies nno -> ultrasound - internal genitalia (frequency = 4, performance = 1.00)
histological examination - major resection p -> 190101 overage surcharge  a101 (frequency = 4, performance = 86395.50)
histological examination - major resection p -> vulva - vulvectomy without inguinal gland (frequency = 4, performance = 1.00)
histological examination - minor resection -> 190101 overage surcharge  a101 (frequency = 4, performance = 86395.25)
histological examination - minor resection -> lymf.syst.  - stageringslymfadenectomie (frequency = 4, performance = 1.00)
histological examination - minor resection -> vulva - wide local excision of a (frequency = 4, performance = 1.00)
immunopathological examination -> leukocyte counting electronically (frequency = 4, performance = 1.00)
immunopathological examination -> vulva - radicale vulvect. znd ingu (frequency = 4, performance = 1.00)
interc.consult clinical anesthesia -> international normalised ratio mbv tromb (frequency = 4, performance = 1.00)
interc.consult clinical anesthesia -> lactic acid dehydrogenase -ldh- kinetic (frequency = 4, performance = 1.00)
interc.consult clinical internal diseases -> 190101 overage surcharge  a101 (frequency = 4, performance = 86396.75)
internal medicine  short card cost-out -> teletherapy - megavolt photon irradiation (frequency = 4, performance = 259198.75)
lactic acid enzymatic -> lung function - CO2 - capnography (frequency = 4, performance = 1.00)
leucocyte counting -electronic- urgent -> mri abdomen (frequency = 4, performance = 1.00)
leucocyte counting -electronic- urgent -> obstetrics-gynaec. short card cost-out (frequency = 4, performance = 1.00)
lh mbv radioisotopen -> obstetrics-gynaec. short card cost-out (frequency = 4, performance = 1.00)
methemoglobine - sulfhemoglobine elk -> order tariff (frequency = 4, performance = 2.00)
mri abdomen -> coupe available for inspection (frequency = 4, performance = 496799.25)
obstetrician-gynaec.  anv.card kosten-out -> 1st outpatient consultation (frequency = 4, performance = 432000.00)
obstetrician-gynaec.  anv.card kosten-out -> ct abdomen (frequency = 4, performance = 539999.25)
obstetrics-gynaec. short card cost-out -> oestradiol mbv radioisotopen -ria (frequency = 4, performance = 1.00)
oestron mbv radioisotopen -> order tariff (frequency = 4, performance = 1.00)
order tariff -> osmolality - rush (frequency = 4, performance = 1.00)
order tariff -> sex-hormone-binding globuline mbv ria (frequency = 4, performance = 1.00)
order tariff -> stomach - emptied.-scint fast-flowing b.nourished (frequency = 4, performance = 1.00)
order tariff -> uterus      - hysteroscopie (frequency = 4, performance = 1.00)
osmolality -> platelet counting - electronically (frequency = 4, performance = 1.00)
ovarium     - redebulking ovarium carcin -> potassium flame photometric - pitch (frequency = 4, performance = 1.00)
paclitaxel -> applied. cured.   anv.card kosten-out (frequency = 4, performance = 1036797.75)
paclitaxel -> telephone consultation (frequency = 4, performance = 647998.00)
patient did not show up for radiology -> 190021 clinical admission a002 (frequency = 4, performance = 1079999.75)
patient did not show up for radiology -> ct abdomen (frequency = 4, performance = 561600.00)
patient did not show up for radiology -> platelet counting - electronically (frequency = 4, performance = 1.00)
peripheral access c.v.d. catheter b -> platelet counting - electronically (frequency = 4, performance = 1.00)
peripheral access c.v.d. catheter b -> potassium potentiometric (frequency = 4, performance = 1.00)
photoelectric settling rate -> potassium flame photometric - pitch (frequency = 4, performance = 1.00)
platelet counting - electronically -> 1st outpatient consultation (frequency = 4, performance = 1835993.75)
platelet counting - electronically -> thorax (frequency = 4, performance = 1.00)
platelet counting - electronically -> transferrin mbv ics (frequency = 4, performance = 1.00)
potassium flame photometric - pitch -> protein limited - minerals limited (frequency = 4, performance = 1.00)
potassium potentiometric -> sediment - speed (frequency = 4, performance = 1.00)
prothrombin time -> 190101 overage surcharge  a101 (frequency = 4, performance = 86393.75)
prothrombin time -> sodium - flame photometric - pitch (frequency = 4, performance = 1.00)
prothrombin time -quick owen or modif.- -> resistance determinations - 5 determinations (frequency = 4, performance = 1.00)
puncture for cytological examination by p -> telephone consultation (frequency = 4, performance = 561597.25)
resistance determinations - 5 determinations -> 190021 clinical admission a002 (frequency = 4, performance = 431993.00)
resistance determinations - 5 determinations -> 190204 class 3a a204 (frequency = 4, performance = 86393.50)
rhesusfactor d - centrifugeermethode - e -> sodium flame photometric (frequency = 4, performance = 1.75)
screening antibodies for erythrocytes -> teletherapy - megavolt photon irradiation (frequency = 4, performance = 1.00)
screening antibodies for erythrocytes -> urea (frequency = 4, performance = 1.00)
screening antibodies for erythrocytes -> vagina      - scopie incl.evt.vulvabiops (frequency = 4, performance = 1.00)
sgpt - kinetisch tool -> 190101 overage surcharge  a101 (frequency = 4, performance = 86382.75)
sgpt - kinetisch tool -> thorax (frequency = 4, performance = 1.25)
simulator - use megavol before starting -> 190205 class 3b a205 (frequency = 4, performance = 86395.00)
sodium - flame photometric - pitch -> triglycerides - enzymatic (frequency = 4, performance = 1.00)
sodium - flame photometric - pitch -> uterus - extirpation - abdominal me (frequency = 4, performance = 1.00)
sodium - flame photometric - pitch -> vrw.gesl.org- adnex extirpation through lapar (frequency = 4, performance = 1.00)
sodium - flame photometric - pitch -> vulva - radicale vulvect. znd ingu (frequency = 4, performance = 1.00)
sodium flame photometric -> stomach - emptied.-scint fast-flowing b.nourished (frequency = 4, performance = 1.00)
squamous cell carcinoma mbv eia -> teletherapy - megavolt photon irradiation (frequency = 4, performance = 1.00)
squamous cell carcinoma mbv eia -> tsh enzym-immunologisch (frequency = 4, performance = 1.00)
telephone consultation -> Cito histological examination (frequency = 4, performance = 13499999.75)
telephone consultation -> obstetrician-gynaec.  anv.card kosten-out (frequency = 4, performance = 928800.00)
teletherapy - megavolt photon irradiation -> treatment time - unit t4 - megavolt (frequency = 4, performance = 1.00)
thorax -> administrative rate - first pol (frequency = 4, performance = 2937599.25)
thorax -> tsh enzym-immunologisch (frequency = 4, performance = 1.00)
thorax - in the room -> troponin-t mbv elisa (frequency = 4, performance = 1.00)
thrombotest -> follow-up consultation on an outpatient basis (frequency = 4, performance = 3995996.25)
total protein -> 190205 class 3b a205 (frequency = 4, performance = 86379.00)
treatment time - unit t1 - megavolt -> follow-up consultation on an outpatient basis (frequency = 4, performance = 2289595.75)
treatment time - unit t3 - megavolt -> telephone consultation (frequency = 4, performance = 496794.75)
treatment time - unit t4 - megavolt -> 190205 class 3b a205 (frequency = 4, performance = 86395.25)
tsh enzym-immunologisch -> telephone consultation (frequency = 4, performance = 1058389.25)
