190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5151, performance = 1.00)
190021 clinical admission a002 -> ct abdomen (frequency = 1, performance = 1.00)
190021 clinical admission a002 -> cytological examination - liver puncture - (frequency = 1, performance = 1.00)
190021 clinical admission a002 -> days of rest - all spec.beh.kinderg.-reval._01dTixb_20060507 080001000000 (frequency = 1, performance = 1.00)
190021 clinical admission a002 -> days of rest - all spec.beh.kinderg.-reval._05sEKhI_20050925 080001000000 (frequency = 1, performance = 1.00)
190021 clinical admission a002 -> days of rest - all spec.beh.kinderg.-reval._06ZMcny_20071230 080001000000 (frequency = 1, performance = 1.00)
190021 clinical admission a002 -> days of rest - all spec.beh.kinderg.-reval._20ghYJJ_20060319 080001000000 (frequency = 1, performance = 1.00)
190021 clinical admission a002 -> days of rest - all spec.beh.kinderg.-reval._21rrFNi_20050821 080001000000 (frequency = 1, performance = 1.00)
190021 clinical admission a002 -> days of rest - all spec.beh.kinderg.-reval._22DUbtk_20070812 080001000000 (frequency = 1, performance = 1.00)
190021 clinical admission a002 -> days of rest - all spec.beh.kinderg.-reval._38mmTMw_20070819 080001000000 (frequency = 1, performance = 1.00)
190021 clinical admission a002 -> days of rest - all spec.beh.kinderg.-reval._44nwpuJ_20070206 080001000000 (frequency = 1, performance = 1.00)
190021 clinical admission a002 -> days of rest - all spec.beh.kinderg.-reval._67xaVFy_20060122 080001000000 (frequency = 1, performance = 1.00)
190034 absence day a006 -> 190205 class 3b a205 (frequency = 1, performance = 86400.00)
190034 absence day a006 -> acceptance laboratory research (frequency = 1, performance = 1.00)
190034 absence day a006 -> crossmatch complete -three methods- (frequency = 1, performance = 1.00)
190035 day care a007 -> 190101 overage surcharge  a101_16iEfBH_20051114 080002000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> 190101 overage surcharge  a101_28zSIjr_20060619 080002000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> 190101 overage surcharge  a101_52aJOyn_20050912 080002000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> 190101 overage surcharge  a101_72VYeYr_20060206 080002000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> 190101 overage surcharge  a101_77CZBUp_20051205 080002000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> 190101 overage surcharge  a101_80ejxIx_20070427 080002000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> 190101 overage surcharge  a101_83bytWT_20060116 080002000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> 190101 overage surcharge  a101_94gwKzz_20050829 080002000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> 190205 class 3b a205_35flRIy_20071001 080002000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> 190205 class 3b a205_43ScsOu_20070807 080002000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> 190205 class 3b a205_50NkmQG_20071015 080002000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> 190205 class 3b a205_62gETsF_20070917 080002000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> CT liver and bile ducts (frequency = 1, performance = 1.00)
190035 day care a007 -> Diet no (frequency = 1, performance = 1.00)
190035 day care a007 -> IV - blood (frequency = 1, performance = 1.00)
190035 day care a007 -> Uterus - Intra-Uterine Device Inbre (frequency = 1, performance = 1.00)
190035 day care a007 -> abdominal ultrasound (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_06VRmPA_20050905 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_10VXeky_20050921 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_13mgMpL_20051227 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_17PrRcK_20071224 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_35zGniN_20070524 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_37TpGXJ_20060413 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_37ukzCa_20061218 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_46ZypsQ_20050815 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_48mfMde_20070910 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_50njfUi_20071203 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_57CFWBI_20071008 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_60zSIPF_20060530 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_62EYQbQ_20070228 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_70QwupN_20070921 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_72JKnRm_20071113 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_78LgCGB_20051024 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_83pJUOe_20071207 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_88FVcLY_20060620 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_90yqKNO_20070330 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_92HMxGk_20051221 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_95ruPMO_20070824 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> acceptance laboratory research_98dYUHq_20050808 080001000000 (frequency = 1, performance = 1.00)
190035 day care a007 -> cytological examination - ectocervix - (frequency = 1, performance = 1.00)
190055 heavy day care a009 -> acceptance laboratory research (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_00GBBOX_20070908 080000000000 -> 190205 class 3b a205_47DFwJL_20070908 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_00NTyuU_20060826 080000000000 -> 190205 class 3b a205_47kxvMs_20060826 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_00RiuNy_20070509 080000000000 -> 190205 class 3b a205_99Xvody_20070509 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_00pLPNP_20070301 080000000000 -> 190205 class 3b a205_46wLKBE_20070301 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_00uxWQM_20070306 080000000000 -> 190205 class 3b a205_71LPPVM_20070306 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_01IaHLL_20070126 080000000000 -> 190205 class 3b a205_18foudT_20070126 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_01LkdHp_20070508 080001000000 -> 190205 class 3b a205_44xmklx_20070508 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_01NJwif_20070706 080000000000 -> 190205 class 3b a205_36ERtrv_20070706 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_01PaCbS_20070222 080000000000 -> 190205 class 3b a205_13HtTAK_20070222 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_01bhJEg_20051227 080000000000 -> 190205 class 3b a205_58OLYeG_20051227 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_01kWvkg_20070826 080000000000 -> 190205 class 3b a205_54BoBzi_20070826 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_01ouVjS_20050611 080000000000 -> 190204 class 3a a204 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_01qMTcf_20071128 080000000000 -> 190205 class 3b a205_29HBcGE_20071128 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_02xubne_20060525 080000000000 -> 190205 class 3b a205_02hvDrA_20060525 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_02zARAb_20060220 080001000000 -> 190205 class 3b a205_42SZkEu_20060220 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_03JDssi_20070703 080000000000 -> 190205 class 3b a205_05cavBD_20070703 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_03TzEzs_20070304 080000000000 -> 190205 class 3b a205_51gnkPc_20070304 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_03WLpvo_20060527 080000000000 -> 190205 class 3b a205_17qESlf_20060527 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_03zypoQ_20070710 080000000000 -> 190205 class 3b a205_07jOFzW_20070710 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_04JOMFQ_20050608 080001000000 -> 190205 class 3b a205_03ByZaD_20050608 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_04RmFft_20070224 080000000000 -> 190205 class 3b a205_30UlNzT_20070224 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_04efVLp_20080103 080000000000 -> 190205 class 3b a205_32EjmDc_20080103 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_04pKUzz_20070528 080000000000 -> 190205 class 3b a205_23FqYBR_20070528 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_04ptIKJ_20070418 080000000000 -> 190205 class 3b a205_61hfEgB_20070418 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_04tAZhj_20050627 080001000000 -> 190204 class 3a a204 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_05BhiGZ_20070427 080000000000 -> 190205 class 3b a205_23lNAPZ_20070427 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_05DNltP_20060126 080000000000 -> 190205 class 3b a205_67sUEDQ_20060126 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_05kbVdg_20080104 080000000000 -> 190205 class 3b a205_29ICyjA_20080104 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_05lMuXb_20050627 080000000000 -> 190205 class 3b a205_46dlJPv_20050627 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_05mnajl_20061211 080000000000 -> 190205 class 3b a205_46Vmail_20061211 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_05nYSDi_20070515 080000000000 -> 190205 class 3b a205_28UxRaL_20070515 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_05pzdIG_20070708 080000000000 -> 190205 class 3b a205_81tadiw_20070708 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_05sskCU_20070217 080000000000 -> 190205 class 3b a205_40cfRwE_20070217 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_06INwtw_20070508 080000000000 -> 190205 class 3b a205_64UZFmj_20070508 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_06OGbHJ_20071229 080000000000 -> 190205 class 3b a205_09gCSHK_20071229 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_06ddFXg_20070119 080000000000 -> 190205 class 3b a205_75Ngxoe_20070119 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_06mkkSE_20050311 080000000000 -> 190204 class 3a a204 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_06qGosO_20050606 080001000000 -> 190204 class 3a a204 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_06rUcuV_20060327 080000000000 -> 190205 class 3b a205_73IbUNo_20060327 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_06wVrFq_20080121 080000000000 -> 190205 class 3b a205_64IBYNy_20080121 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_07EHRSo_20071124 080000000000 -> 190205 class 3b a205_21LhDod_20071124 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_07OgIOM_20051226 080000000000 -> 190205 class 3b a205_01UtkEF_20051226 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_07jVwkM_20070312 080000000000 -> 190205 class 3b a205_84jxbBk_20070312 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_07mPvYU_20050828 080001000000 -> 190205 class 3b a205_35uNKBK_20050828 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_07pwEcp_20051216 080000000000 -> 190205 class 3b a205_96yATzJ_20051216 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_07uKcfM_20051104 080000000000 -> 190205 class 3b a205_06LeQrR_20051104 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_08FrkFB_20061219 080001000000 -> 190205 class 3b a205_27HbxUf_20061219 080002000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_08KocEi_20070516 080000000000 -> 190205 class 3b a205_62KHdrK_20070516 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_09AiElg_20070210 080000000000 -> 190205 class 3b a205_04RMNpz_20070210 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_09HGTeJ_20060119 080000000000 -> 190205 class 3b a205_94PUqKN_20060119 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_09dncyj_20070728 080000000000 -> 190205 class 3b a205_13PUAWu_20070728 080001000000 (frequency = 1, performance = 1.00)
190101 overage surcharge  a101_09gzSkV_20061209 080000000000 -> 190205 class 3b a205_58FssVA_20061209 080001000000 (frequency = 1, performance = 1.00)
