190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 2873, performance = 1.00)
190205 class 3b a205_27eHyul_20060215 080000000000 -> days of rest - all spec.beh.kinderg.-reval._53aVags_20060215 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27fBOIO_20050622 080002000000 -> acceptance laboratory research_83yFBtf_20050622 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27fJqNp_20070529 080001000000 -> acceptance laboratory research_62DSsHO_20070529 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27gDPzr_20070822 080001000000 -> days of rest - all spec.beh.kinderg.-reval._60MNkSy_20070822 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27iHtIB_20060714 080000000000 -> days of rest - all spec.beh.kinderg.-reval._10tfwtP_20060714 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27kDxIw_20070424 080001000000 -> acceptance laboratory research_54CKcJd_20070424 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27kIssE_20050625 080000000000 -> acceptance laboratory research_47vBhWx_20050625 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27kMmyC_20051105 080002000000 -> clinical card - anesthesia (frequency = 1, performance = 1.00)
190205 class 3b a205_27kwrwQ_20070902 080001000000 -> days of rest - all spec.beh.kinderg.-reval._68lfsMc_20070902 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27mJxRJ_20050512 080002000000 -> IV - insertion (frequency = 1, performance = 1.00)
190205 class 3b a205_27mkbwr_20080306 080001000000 -> days of rest - all spec.beh.kinderg.-reval._18OjIRD_20080306 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27msEWj_20070321 080001000000 -> acceptance laboratory research_58ddNcD_20070321 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27oOyxj_20060321 080001000000 -> days of rest - all spec.beh.kinderg.-reval._59xAFbt_20060321 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27ocmqO_20061224 080001000000 -> days of rest - all spec.beh.kinderg.-reval._92MYNXW_20061224 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27pchlC_20060606 080001000000 -> 1st consultation visit (frequency = 1, performance = 1.00)
190205 class 3b a205_27qxKSC_20061013 080000000000 -> days of rest - all spec.beh.kinderg.-reval._98wbYzi_20061013 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27tQYii_20071010 080001000000 -> days of rest - all spec.beh.kinderg.-reval._11dfNJx_20071010 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27tntIT_20070506 080001000000 -> days of rest - all spec.beh.kinderg.-reval._20btgpv_20070506 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27wxJSI_20060711 080001000000 -> days of rest - all spec.beh.kinderg.-reval._79UxKmV_20060711 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27wzFqN_20051229 080001000000 -> days of rest - all spec.beh.kinderg.-reval._69DJDhI_20051229 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27yarVX_20070327 080000000000 -> days of rest - all spec.beh.kinderg.-reval._36Apxqy_20070327 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27yrgiu_20050601 080001000000 -> days of rest - all spec.beh.kinderg.-reval._24oQdit_20050601 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_27zMhvd_20060725 080001000000 -> acceptance laboratory research_30GxMaN_20060725 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28AKlbv_20070526 080001000000 -> days of rest - all spec.beh.kinderg.-reval._72zhvqt_20070526 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28BJIBZ_20080223 080001000000 -> days of rest - all spec.beh.kinderg.-reval._51MCAyu_20080223 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28EKQwo_20060508 080000000000 -> days of rest - all spec.beh.kinderg.-reval._62Nejem_20060508 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28FKVeA_20060914 080001000000 -> acceptance laboratory research_05AGfFw_20060914 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28GQlpF_20060504 080002000000 -> days of rest - all spec.beh.kinderg.-reval._42Omgcf_20060504 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28Gdcqv_20060301 080000000000 -> acceptance laboratory research_43KvbQl_20060301 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28GiAkA_20070523 080000000000 -> acceptance laboratory research_34bqmDk_20070523 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28GuuoC_20071005 080001000000 -> days of rest - all spec.beh.kinderg.-reval._19YnWoH_20071005 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28HfJHs_20060418 080000000000 -> days of rest - all spec.beh.kinderg.-reval._17jNrso_20060418 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28HuvYy_20060916 080001000000 -> days of rest - all spec.beh.kinderg.-reval._17OtqiX_20060916 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28LESrj_20070307 080000000000 -> days of rest - all spec.beh.kinderg.-reval._59VWxdh_20070307 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28NNKxR_20070815 080001000000 -> days of rest - all spec.beh.kinderg.-reval._62mmcLa_20070815 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28SKGCa_20070808 080000000000 -> days of rest - all spec.beh.kinderg.-reval._01hVqxo_20070808 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28TMaYA_20060104 080000000000 -> days of rest - all spec.beh.kinderg.-reval._94BVnsS_20060104 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28UJpxH_20050318 080002000000 -> 1st outpatient consultation (frequency = 1, performance = 1.00)
190205 class 3b a205_28UlSCC_20060105 080001000000 -> 1st outpatient consultation (frequency = 1, performance = 1.00)
190205 class 3b a205_28VZsoO_20080228 080000000000 -> days of rest - all spec.beh.kinderg.-reval._74pABZw_20080228 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28VdkHF_20071226 080001000000 -> acceptance laboratory research_02eKJRj_20071226 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28WYpEH_20061019 080001000000 -> acceptance laboratory research_71xtIDP_20061019 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28Wtukd_20060118 080001000000 -> days of rest - all spec.beh.kinderg.-reval._33HVCOd_20060118 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28aFilm_20070322 080001000000 -> days of rest - all spec.beh.kinderg.-reval._77cwzkJ_20070322 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28cHpmq_20070806 080000000000 -> days of rest - all spec.beh.kinderg.-reval._71cpSrA_20070806 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28cSgUr_20060818 080000000000 -> acceptance laboratory research_17nLfdo_20060818 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28cVceN_20060809 080000000000 -> days of rest - all spec.beh.kinderg.-reval._95hIFYz_20060809 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28fSoCK_20070303 080001000000 -> days of rest - all spec.beh.kinderg.-reval._64zjSIy_20070303 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28hGbOY_20070803 080000000000 -> acceptance laboratory research_42UKiSV_20070803 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28iFzku_20060907 080000000000 -> days of rest - all spec.beh.kinderg.-reval._46ABVAg_20060907 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28jqXBl_20070122 080001000000 -> acceptance laboratory research_47Tuuuj_20070122 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28koqPZ_20060905 080001000000 -> acceptance laboratory research_50zwPsR_20060905 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28mHeMH_20071031 080000000000 -> acceptance laboratory research_48coAKK_20071031 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28muIqt_20060314 080001000000 -> days of rest - all spec.beh.kinderg.-reval._91GoNPG_20060314 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28oYRne_20061220 080001000000 -> days of rest - all spec.beh.kinderg.-reval._15OcEYC_20061220 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28oguSb_20060530 080001000000 -> days of rest - all spec.beh.kinderg.-reval._43JWheE_20060530 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28pAweN_20071128 080001000000 -> days of rest - all spec.beh.kinderg.-reval._06ugFpJ_20071128 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28pWJrS_20050330 080000000000 -> crossmatch complete -three methods- (frequency = 1, performance = 1.00)
190205 class 3b a205_28podeJ_20060701 080000000000 -> days of rest - all spec.beh.kinderg.-reval._13WNtvH_20060701 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28qgqcs_20060515 080002000000 -> acceptance laboratory research_31DXKiV_20060515 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28qqNwC_20070321 080000000000 -> days of rest - all spec.beh.kinderg.-reval._12hTKBz_20070321 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28tuhVh_20050828 080002000000 -> acceptance laboratory research_44GQEgQ_20050828 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28uatiZ_20061225 080001000000 -> days of rest - all spec.beh.kinderg.-reval._13xunmA_20061225 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28xcTOh_20071108 080001000000 -> days of rest - all spec.beh.kinderg.-reval._54TSaRN_20071108 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28yJlhN_20060127 080001000000 -> acceptance laboratory research_45FeVmA_20060127 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28yKCis_20080219 080001000000 -> acceptance laboratory research_85vQNSu_20080219 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28yQDww_20060913 080000000000 -> days of rest - all spec.beh.kinderg.-reval._74XGybY_20060913 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28ySKng_20071205 080001000000 -> days of rest - all spec.beh.kinderg.-reval._37rzlPE_20071205 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28ySMmr_20060210 080001000000 -> days of rest - all spec.beh.kinderg.-reval._61wyFGw_20060210 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28yXhoe_20061227 080001000000 -> days of rest - all spec.beh.kinderg.-reval._42fxZDD_20061227 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28yfyQH_20061017 080001000000 -> days of rest - all spec.beh.kinderg.-reval._26MZFPM_20061017 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28ysjPV_20070423 080002000000 -> acceptance laboratory research_89EoAXI_20070423 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_28ztaxn_20051006 080002000000 -> days of rest - all spec.beh.kinderg.-reval._08rUiUP_20051006 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29BNvtU_20060704 080001000000 -> clinical card - internal medicine (frequency = 1, performance = 1.00)
190205 class 3b a205_29DqISR_20060714 080000000000 -> days of rest - all spec.beh.kinderg.-reval._48metXd_20060714 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29HUXHG_20061230 080001000000 -> days of rest - all spec.beh.kinderg.-reval._15TbxMY_20061230 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29HjuzU_20060125 080001000000 -> days of rest - all spec.beh.kinderg.-reval._41dFykQ_20060125 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29LFSgh_20060207 080001000000 -> days of rest - all spec.beh.kinderg.-reval._45upaRF_20060207 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29NipxW_20070531 080002000000 -> acceptance laboratory research_73ayuno_20070531 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29PWfcm_20071022 080001000000 -> days of rest - all spec.beh.kinderg.-reval._03HIUbs_20071022 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29PjPBR_20071018 080002000000 -> days of rest - all spec.beh.kinderg.-reval._92mERhT_20071018 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29RjXYZ_20070822 080000000000 -> days of rest - all spec.beh.kinderg.-reval._09JxyqC_20070822 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29RwWsE_20070905 080002000000 -> acceptance laboratory research_92WDrrn_20070905 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29SpBDz_20080102 080001000000 -> days of rest - all spec.beh.kinderg.-reval._92PnAwT_20080102 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29StFwh_20060705 080001000000 -> acceptance laboratory research_29iORAZ_20060705 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29TnugB_20050703 080000000000 -> days of rest - all spec.beh.kinderg.-reval._30JAziC_20050703 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29TzzYt_20060813 080000000000 -> acceptance laboratory research_32cBnGB_20060813 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29UksYz_20060524 080001000000 -> days of rest - all spec.beh.kinderg.-reval._39hlhSf_20060524 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29WLZoF_20070807 080001000000 -> days of rest - all spec.beh.kinderg.-reval._03aJgMy_20070807 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29YaiAj_20070517 080001000000 -> abdominal overview (frequency = 1, performance = 1.00)
190205 class 3b a205_29ZSMzB_20060214 080001000000 -> days of rest - all spec.beh.kinderg.-reval._15OZaKm_20060214 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29ZWpmf_20070209 080001000000 -> days of rest - all spec.beh.kinderg.-reval._89tRnIs_20070209 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29Zmhru_20070322 080000000000 -> days of rest - all spec.beh.kinderg.-reval._12Jmpfd_20070322 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29bMsZz_20060315 080001000000 -> acceptance laboratory research_25hxyVB_20060315 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29hOews_20070214 080001000000 -> days of rest - all spec.beh.kinderg.-reval._21KdSLv_20070214 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29lMZzL_20061114 080002000000 -> clinical card - internal medicine (frequency = 1, performance = 1.00)
190205 class 3b a205_29lRXxS_20070125 080001000000 -> IV - insertion (frequency = 1, performance = 1.00)
190205 class 3b a205_29lSEcq_20060516 080001000000 -> days of rest - all spec.beh.kinderg.-reval._73ABvuf_20060516 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29opzlo_20070629 080001000000 -> days of rest - all spec.beh.kinderg.-reval._50nTvjF_20070629 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29pdvYG_20050121 080000000000 -> days of rest - all spec.beh.kinderg.-reval._16EKpCt_20050121 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29qLCSW_20071010 080002000000 -> days of rest - all spec.beh.kinderg.-reval._37ZSyQi_20071010 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29rokse_20060123 080002000000 -> acceptance laboratory research_18JDmmi_20060123 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29rqyeY_20061117 080001000000 -> acceptance laboratory research_70fftyd_20061117 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29sunKx_20060324 080001000000 -> days of rest - all spec.beh.kinderg.-reval._47WRiHK_20060324 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_29wLnVW_20070410 080000000000 -> ct abdomen (frequency = 1, performance = 1.00)
190205 class 3b a205_29yTUyp_20070911 080000000000 -> days of rest - all spec.beh.kinderg.-reval._61QGPwH_20070911 080001000000 (frequency = 1, performance = 1.00)
