Case,Activity,Timestamp,label
749,Signal food complete,2024-06-10 20:35:39.045,
749,Bring food,2024-06-10 22:27:28.129,
749,Deliver to customer,2024-06-10 22:27:39.395,
749,EVENT 8 END,2024-06-10 22:30:15.246,
750,Take order;start,2024-06-06 21:30:00.000,
750,Review order,2024-06-06 21:31:53.099,
750,Prepare starter;prepare drinks,2024-06-06 21:31:56.258,
750,Bring drinks,2024-06-06 21:49:48.823,
750,Review drinks,2024-06-06 21:50:41.240,
750,Signal food complete,2024-06-07 20:36:14.772,
750,Bring food,2024-06-07 21:00:16.523,
750,Deliver to customer,2024-06-07 21:02:18.684,
750,EVENT 8 END,2024-06-07 21:06:40.385,
751,Take order;start,2024-06-06 21:45:00.000,
751,Review order,2024-06-06 21:46:09.619,
751,prepare drinks,2024-06-06 21:47:54.416,
751,Bring drinks;Review drinks,2024-06-06 21:51:40.226,form-based events(2024-06-06 21:51:40.226)
751,prepare drinks,2024-06-06 21:52:57.228,
751,Bring drinks;Review drinks,2024-06-06 21:53:40.500,form-based events(2024-06-06 21:53:40.500)
751,prepare drinks,2024-06-06 22:02:12.521,
751,Bring drinks;Review drinks,2024-06-06 22:03:13.300,form-based events(2024-06-06 22:03:13.300)
751,Prepare main course,2024-06-07 20:43:34.651,
751,Signal food complete,2024-06-10 20:41:14.265,
751,Bring food,2024-06-10 20:51:11.658,
751,Deliver to customer,2024-06-10 20:53:15.238,
751,EVENT 8 END,2024-06-10 20:53:42.515,
752,Take order;start,2024-06-06 22:00:00.000,
752,Review order,2024-06-06 22:00:17.493,
752,Prepare starter;prepare drinks,2024-06-06 22:00:34.805,
752,Bring drinks,2024-06-06 22:00:44.397,
752,Review drinks,2024-06-06 22:08:57.249,
752,prepare drinks,2024-06-06 22:09:24.164,
752,Bring drinks,2024-06-06 22:13:33.172,
752,Review drinks,2024-06-06 22:17:45.684,
752,Signal food complete,2024-06-07 21:00:16.523,
752,Bring food,2024-06-07 21:06:23.585,
752,Deliver to customer,2024-06-07 21:16:25.795,
752,EVENT 8 END,2024-06-07 21:17:30.632,
753,Take order;start,2024-06-06 22:15:00.000,
753,Review order,2024-06-06 22:18:19.976,
753,prepare drinks,2024-06-06 22:19:13.910,
753,Bring drinks,2024-06-06 22:22:26.047,
753,Review drinks,2024-06-06 22:22:40.155,
753,Prepare main course,2024-06-07 21:00:41.083,
753,Signal food complete,2024-06-10 21:50:13.144,
753,Bring food,2024-06-10 22:29:27.520,
753,Deliver to customer,2024-06-10 22:38:55.536,
753,EVENT 8 END,2024-06-10 22:42:19.474,
754,Take order;start,2024-06-06 22:30:00.000,
754,Review order,2024-06-06 22:40:46.075,
754,prepare drinks,2024-06-06 22:41:49.357,
754,Bring drinks,2024-06-06 22:46:16.617,
754,Review drinks,2024-06-06 22:47:16.584,
754,Prepare main course,2024-06-07 21:06:23.585,
754,Signal food complete,2024-06-10 21:16:04.456,
754,Bring food,2024-06-10 22:43:55.641,
754,Deliver to customer,2024-06-10 22:44:24.688,
754,EVENT 8 END,2024-06-10 22:45:50.580,
755,Take order;start,2024-06-06 22:45:00.000,
755,Review order,2024-06-06 22:45:44.039,
755,Prepare starter;prepare drinks,2024-06-06 22:46:16.878,
755,Bring drinks,2024-06-06 22:57:27.764,
755,Review drinks,2024-06-06 23:00:33.147,
755,Prepare main course,2024-06-07 21:33:11.041,
755,Signal food complete,2024-06-10 22:43:55.641,
755,Bring food,2024-06-10 23:39:23.418,
755,Deliver to customer,2024-06-10 23:47:17.258,
755,EVENT 8 END,2024-06-10 23:49:46.665,
756,Take order;start,2024-06-06 23:00:00.000,
756,Review order,2024-06-06 23:01:18.692,
756,Prepare starter;prepare drinks,2024-06-06 23:01:41.857,
756,Bring drinks,2024-06-06 23:02:20.894,
756,Review drinks,2024-06-06 23:03:09.684,
756,prepare drinks,2024-06-06 23:03:40.491,
756,Bring drinks,2024-06-06 23:05:09.345,
756,Review drinks,2024-06-06 23:15:50.935,
756,prepare drinks,2024-06-06 23:18:35.362,
756,Bring drinks,2024-06-06 23:18:51.033,
756,Review drinks,2024-06-06 23:21:41.477,
756,Prepare main course,2024-06-07 21:43:30.860,
756,Signal food complete,2024-06-10 22:27:28.129,
756,Bring food,2024-06-10 22:41:31.184,
756,Deliver to customer,2024-06-10 22:44:36.745,
756,EVENT 8 END,2024-06-10 22:45:58.246,
757,Take order;start,2024-06-06 23:15:00.000,
757,Review order,2024-06-06 23:19:11.737,
757,prepare drinks,2024-06-06 23:20:58.889,
757,Bring drinks;Review drinks,2024-06-06 23:22:15.578,form-based events(2024-06-06 23:22:15.578)
757,prepare drinks,2024-06-06 23:22:30.322,
757,Bring drinks;Review drinks,2024-06-06 23:28:56.187,form-based events(2024-06-06 23:28:56.187)
757,Prepare main course,2024-06-07 21:55:24.681,
757,Signal food complete,2024-06-10 22:29:27.520,
757,Bring food,2024-06-10 23:46:24.640,
757,Deliver to customer,2024-06-10 23:48:33.207,
757,EVENT 8 END,2024-06-10 23:48:54.304,
758,Take order;start,2024-06-06 23:30:00.000,
758,Review order,2024-06-06 23:31:30.920,
758,prepare drinks,2024-06-06 23:32:05.205,
758,Bring drinks,2024-06-06 23:42:30.593,
758,Review drinks,2024-06-06 23:43:40.987,
758,prepare drinks,2024-06-06 23:45:37.689,
758,Bring drinks,2024-06-07 00:10:32.356,
758,Review drinks,2024-06-07 00:14:06.404,
758,Prepare main course,2024-06-07 22:00:07.844,
758,Signal food complete,2024-06-10 23:39:23.418,
758,Bring food,2024-06-10 23:41:10.057,
758,Deliver to customer,2024-06-10 23:50:32.664,
758,EVENT 8 END,2024-06-10 23:52:30.310,
759,Take order;start,2024-06-06 23:45:00.000,
759,Review order,2024-06-06 23:45:41.297,
759,prepare drinks,2024-06-06 23:46:03.329,
759,Bring drinks;Review drinks,2024-06-06 23:50:06.184,form-based events(2024-06-06 23:50:06.184)
759,Prepare main course,2024-06-07 22:07:05.387,
759,Signal food complete,2024-06-10 23:36:06.863,
759,Bring food,2024-06-11 00:40:18.290,
759,Deliver to customer,2024-06-11 00:41:21.037,
759,EVENT 8 END,2024-06-11 00:43:09.292,
760,Take order;start,2024-06-07 00:00:00.000,
760,Review order,2024-06-07 00:00:14.357,
760,prepare drinks,2024-06-07 00:00:19.335,
760,Bring drinks,2024-06-07 00:06:58.906,
760,Review drinks,2024-06-07 00:08:05.634,
760,prepare drinks,2024-06-07 00:08:51.928,
760,Bring drinks,2024-06-07 00:10:28.902,
760,Review drinks,2024-06-07 00:12:14.181,
760,Prepare main course,2024-06-07 22:46:02.227,
760,Signal food complete,2024-06-10 23:54:34.912,
760,Bring food,2024-06-11 00:47:49.486,
760,Deliver to customer,2024-06-11 00:50:31.721,
760,EVENT 8 END,2024-06-11 00:51:13.911,
761,Take order;start,2024-06-07 00:15:00.000,
761,Review order,2024-06-07 00:15:39.081,
761,Prepare starter;prepare drinks,2024-06-07 00:16:14.849,
761,Bring drinks;Review drinks,2024-06-07 00:23:17.442,form-based events(2024-06-07 00:23:17.442)
761,Prepare main course,2024-06-07 23:17:22.114,
761,Signal food complete,2024-06-11 00:47:49.486,
761,Bring food,2024-06-11 00:57:15.050,
761,Deliver to customer,2024-06-11 01:01:53.389,
761,EVENT 8 END,2024-06-11 01:04:36.996,
762,Take order;start,2024-06-07 00:30:00.000,
762,Review order,2024-06-07 00:31:47.964,
762,Prepare starter;prepare drinks,2024-06-07 00:31:52.826,
762,Bring drinks,2024-06-07 00:35:03.890,
762,Review drinks,2024-06-07 00:46:19.906,
762,prepare drinks,2024-06-07 00:47:10.496,
762,Bring drinks,2024-06-07 00:48:34.050,
762,Review drinks,2024-06-07 00:53:52.018,
762,prepare drinks,2024-06-07 00:55:16.264,
762,Bring drinks,2024-06-07 01:01:57.491,
762,Review drinks,2024-06-07 01:02:06.674,
762,prepare drinks,2024-06-07 01:02:56.086,
762,Bring drinks,2024-06-07 01:10:13.398,
762,Review drinks,2024-06-07 01:19:08.851,
762,Signal food complete,2024-06-07 23:19:31.548,
762,Bring food,2024-06-07 23:30:16.443,
762,Deliver to customer,2024-06-07 23:39:17.007,
762,EVENT 8 END,2024-06-07 23:40:43.584,
763,Take order;start,2024-06-07 00:45:00.000,
763,Review order,2024-06-07 00:47:14.680,
763,Prepare starter;prepare drinks,2024-06-07 00:47:19.589,
763,Bring drinks;Review drinks,2024-06-07 00:49:25.498,form-based events(2024-06-07 00:49:25.498)
763,prepare drinks,2024-06-07 00:50:36.770,
763,Bring drinks;Review drinks,2024-06-07 00:54:19.529,form-based events(2024-06-07 00:54:19.529)
763,Prepare main course,2024-06-07 23:30:16.443,
763,Signal food complete,2024-06-11 00:44:50.234,
763,Bring food,2024-06-11 00:46:31.550,
763,Deliver to customer,2024-06-11 00:47:06.190,
763,EVENT 8 END,2024-06-11 00:47:22.577,
764,Take order;start,2024-06-07 01:00:00.000,
764,Review order,2024-06-07 01:09:29.184,
764,Prepare starter;prepare drinks,2024-06-07 01:10:35.581,
764,Bring drinks,2024-06-07 01:11:52.759,
764,Review drinks,2024-06-07 01:18:35.709,
764,Signal food complete,2024-06-07 23:35:53.483,
764,Bring food,2024-06-08 00:33:59.434,
764,Deliver to customer,2024-06-08 00:37:14.905,
764,EVENT 8 END,2024-06-08 00:37:17.761,
765,Take order;start,2024-06-07 01:15:00.000,
765,Review order,2024-06-07 01:15:07.683,
765,prepare drinks,2024-06-07 01:16:20.816,
765,Bring drinks;Review drinks,2024-06-07 01:18:30.840,form-based events(2024-06-07 01:18:30.840)
765,prepare drinks,2024-06-07 01:25:39.649,
765,Bring drinks;Review drinks,2024-06-07 01:26:37.141,form-based events(2024-06-07 01:26:37.141)
765,prepare drinks,2024-06-07 01:30:13.989,
765,Bring drinks;Review drinks,2024-06-07 01:35:01.256,form-based events(2024-06-07 01:35:01.256)
765,prepare drinks,2024-06-07 01:36:11.704,
765,Bring drinks;Review drinks,2024-06-07 01:58:11.214,form-based events(2024-06-07 01:58:11.214)
765,Prepare main course,2024-06-07 23:57:14.983,
765,Signal food complete,2024-06-11 00:48:54.547,
765,Bring food,2024-06-11 00:59:02.273,
765,Deliver to customer,2024-06-11 01:03:02.562,
765,EVENT 8 END,2024-06-11 01:04:50.406,
766,Take order;start,2024-06-07 01:30:00.000,
766,Review order,2024-06-07 01:32:13.263,
766,prepare drinks,2024-06-07 01:32:55.953,
766,Bring drinks,2024-06-07 01:39:27.475,
766,Review drinks,2024-06-07 01:48:13.501,
766,Prepare main course,2024-06-08 00:32:43.177,
766,Signal food complete,2024-06-11 01:34:29.117,
766,Bring food,2024-06-11 01:36:41.534,
766,Deliver to customer,2024-06-11 01:47:53.235,
766,EVENT 8 END,2024-06-11 01:48:08.922,
767,Take order;start,2024-06-07 01:45:00.000,
767,Review order,2024-06-07 01:45:28.143,
767,prepare drinks,2024-06-07 01:46:39.648,
767,Bring drinks,2024-06-07 01:47:10.607,
767,Review drinks,2024-06-07 01:47:35.649,
767,prepare drinks,2024-06-07 01:48:01.381,
767,Bring drinks,2024-06-07 01:53:40.236,
767,Review drinks,2024-06-07 18:04:04.219,
767,prepare drinks,2024-06-07 18:05:58.030,
767,Bring drinks,2024-06-07 18:11:04.836,
767,Review drinks,2024-06-07 18:15:01.108,
767,Prepare main course,2024-06-08 00:33:59.434,
767,Signal food complete,2024-06-11 01:36:41.534,
767,Bring food,2024-06-11 01:47:34.859,
767,Deliver to customer,2024-06-11 01:48:26.890,
767,EVENT 8 END,2024-06-11 01:50:21.302,
768,start,2024-06-07 02:00:00.000,
768,Take order,2024-06-07 18:00:00.000,
768,Review order,2024-06-07 18:00:32.913,
768,prepare drinks,2024-06-07 18:01:15.842,
768,Bring drinks;Review drinks,2024-06-07 18:04:34.830,form-based events(2024-06-07 18:04:34.830)
768,Prepare main course,2024-06-08 00:35:10.248,
768,Signal food complete,2024-06-11 01:34:44.338,
768,Bring food,2024-06-11 19:03:10.140,
768,Deliver to customer,2024-06-11 19:03:52.083,
768,EVENT 8 END,2024-06-11 19:05:41.393,
769,Take order;start,2024-06-07 18:15:00.000,
769,Review order,2024-06-07 18:16:15.755,
769,prepare drinks,2024-06-07 18:17:43.622,
769,Bring drinks,2024-06-07 18:17:54.017,
769,Review drinks,2024-06-07 18:21:18.301,
769,Prepare main course,2024-06-08 01:13:07.877,
769,Signal food complete,2024-06-11 18:38:57.658,
769,Bring food,2024-06-11 18:51:07.366,
769,Deliver to customer,2024-06-11 19:00:26.299,
769,EVENT 8 END,2024-06-11 19:01:45.745,
770,Take order;start,2024-06-07 18:30:00.000,
770,Review order,2024-06-07 18:31:57.559,
770,prepare drinks,2024-06-07 18:34:30.586,
770,Bring drinks;Review drinks,2024-06-07 18:42:16.040,form-based events(2024-06-07 18:42:16.040)
770,prepare drinks,2024-06-07 18:48:09.174,
770,Bring drinks;Review drinks,2024-06-07 18:53:35.165,form-based events(2024-06-07 18:53:35.165)
770,Prepare main course,2024-06-08 01:19:15.939,
770,Signal food complete,2024-06-11 19:03:10.140,
770,Bring food,2024-06-11 19:52:00.982,
770,Deliver to customer,2024-06-11 20:04:24.845,
770,EVENT 8 END,2024-06-11 20:04:43.089,
771,Take order;start,2024-06-07 18:45:00.000,
771,Review order,2024-06-07 18:47:49.032,
771,Prepare starter;prepare drinks,2024-06-07 18:49:02.257,
771,Bring drinks,2024-06-07 18:49:48.361,
771,Review drinks,2024-06-07 18:50:10.204,
771,prepare drinks,2024-06-07 18:51:13.122,
771,Bring drinks,2024-06-07 18:58:07.245,
771,Review drinks,2024-06-07 18:58:37.017,
771,prepare drinks,2024-06-07 18:58:51.194,
771,Bring drinks,2024-06-07 19:01:38.203,
771,Review drinks,2024-06-07 19:13:07.343,
771,Prepare main course,2024-06-08 01:56:15.880,
771,Signal food complete,2024-06-11 19:27:41.934,
771,Bring food,2024-06-11 19:40:36.092,
771,Deliver to customer,2024-06-11 19:58:35.361,
771,EVENT 8 END,2024-06-11 19:59:13.873,
772,Take order;start,2024-06-07 19:00:00.000,
772,Review order,2024-06-07 19:01:16.935,
772,prepare drinks,2024-06-07 19:02:45.687,
772,Bring drinks,2024-06-07 19:06:57.500,
772,Review drinks,2024-06-07 19:10:49.467,
772,Prepare main course,2024-06-10 18:42:40.681,
772,Signal food complete,2024-06-11 21:00:19.924,
772,Bring food,2024-06-11 23:04:28.470,
772,Deliver to customer,2024-06-11 23:14:58.881,
772,EVENT 8 END,2024-06-11 23:18:16.495,
773,Take order;start,2024-06-07 19:15:00.000,
773,Review order,2024-06-07 19:16:16.188,
773,Prepare starter;prepare drinks,2024-06-07 19:16:20.201,
773,Bring drinks,2024-06-07 19:19:14.015,
773,Review drinks,2024-06-07 19:23:02.405,
773,Prepare main course,2024-06-10 19:07:58.201,
773,Signal food complete,2024-06-11 20:26:21.207,
773,Bring food,2024-06-11 21:01:47.251,
773,Deliver to customer,2024-06-11 21:05:52.670,
773,EVENT 8 END,2024-06-11 21:07:20.110,
774,Take order;start,2024-06-07 19:30:00.000,
774,Review order,2024-06-07 19:33:58.267,
774,prepare drinks,2024-06-07 19:34:33.716,
774,Bring drinks,2024-06-07 19:34:46.508,
774,Review drinks,2024-06-07 19:35:50.684,
774,prepare drinks,2024-06-07 19:36:54.842,
774,Bring drinks,2024-06-07 19:38:22.070,
774,Review drinks,2024-06-07 19:38:41.870,
774,Prepare main course,2024-06-10 19:14:42.592,
774,Signal food complete,2024-06-11 21:10:54.673,
774,Bring food,2024-06-11 21:41:00.541,
774,Deliver to customer,2024-06-11 21:49:37.598,
774,EVENT 8 END,2024-06-11 21:54:27.006,
775,Take order;start,2024-06-07 19:45:00.000,
775,Review order,2024-06-07 19:47:18.826,
775,Prepare starter;prepare drinks,2024-06-07 19:48:34.318,
775,Bring drinks;Review drinks,2024-06-07 19:52:21.271,form-based events(2024-06-07 19:52:21.271)
775,Prepare main course,2024-06-10 19:25:06.183,
775,Signal food complete,2024-06-11 22:39:00.471,
775,Bring food,2024-06-11 22:58:56.269,
775,Deliver to customer,2024-06-11 23:03:35.714,
775,EVENT 8 END,2024-06-11 23:03:57.242,
776,Take order;start,2024-06-07 20:00:00.000,
776,Review order,2024-06-07 20:00:05.136,
776,prepare drinks,2024-06-07 20:00:27.051,
776,Bring drinks;Review drinks,2024-06-07 20:05:33.780,form-based events(2024-06-07 20:05:33.780)
776,Prepare main course,2024-06-10 19:26:42.096,
776,Signal food complete,2024-06-11 21:28:55.682,
776,Bring food,2024-06-11 21:49:29.727,
776,Deliver to customer,2024-06-11 22:01:23.854,
776,EVENT 8 END,2024-06-11 22:03:46.933,
777,Take order;start,2024-06-07 20:15:00.000,
777,Review order,2024-06-07 20:18:36.424,
777,prepare drinks,2024-06-07 20:18:36.699,
777,Bring drinks;Review drinks,2024-06-07 20:32:02.231,form-based events(2024-06-07 20:32:02.231)
777,prepare drinks,2024-06-07 20:45:00.603,
777,Bring drinks;Review drinks,2024-06-07 20:45:59.576,form-based events(2024-06-07 20:45:59.576)
777,Prepare main course,2024-06-10 19:45:30.859,
777,Signal food complete,2024-06-11 21:49:29.727,
777,Bring food,2024-06-11 22:39:00.471,
777,Deliver to customer,2024-06-11 22:40:58.155,
777,EVENT 8 END,2024-06-11 22:41:45.726,
778,Take order;start,2024-06-07 20:30:00.000,
778,Review order,2024-06-07 20:32:32.104,
778,Prepare starter;prepare drinks,2024-06-07 20:33:09.318,
778,Bring drinks,2024-06-07 20:38:54.486,
778,Review drinks,2024-06-07 20:58:29.571,
778,Signal food complete,2024-06-10 20:22:50.981,
778,Bring food,2024-06-10 20:35:39.045,
778,Deliver to customer,2024-06-10 20:38:42.335,
778,EVENT 8 END,2024-06-10 20:38:47.364,
779,Take order;start,2024-06-07 20:45:00.000,
779,Review order,2024-06-07 20:45:07.768,
779,prepare drinks,2024-06-07 20:46:45.121,
779,Bring drinks;Review drinks,2024-06-07 20:47:50.252,form-based events(2024-06-07 20:47:50.252)
779,Prepare main course,2024-06-10 20:38:52.381,
779,Signal food complete,2024-06-11 22:10:25.855,
779,Bring food,2024-06-11 22:36:56.473,
779,Deliver to customer,2024-06-11 22:41:36.143,
779,EVENT 8 END,2024-06-11 22:42:18.912,
780,Take order;start,2024-06-07 21:00:00.000,
780,Review order,2024-06-07 21:00:02.762,
780,prepare drinks,2024-06-07 21:00:49.094,
780,Bring drinks;Review drinks,2024-06-07 21:29:18.617,form-based events(2024-06-07 21:29:18.617)
780,prepare drinks,2024-06-07 21:36:10.873,
780,Bring drinks;Review drinks,2024-06-07 21:39:53.246,form-based events(2024-06-07 21:39:53.246)
780,Prepare main course,2024-06-10 20:51:11.658,
780,Signal food complete,2024-06-11 22:58:56.269,
780,Bring food,2024-06-11 23:41:54.742,
780,Deliver to customer,2024-06-11 23:43:05.174,
780,EVENT 8 END,2024-06-11 23:44:04.680,
781,Take order;start,2024-06-07 21:15:00.000,
781,Review order,2024-06-07 21:15:01.907,
781,prepare drinks,2024-06-07 21:16:12.109,
781,Bring drinks;Review drinks,2024-06-07 21:18:34.768,form-based events(2024-06-07 21:18:34.768)
781,Prepare main course,2024-06-10 21:09:52.122,
781,Signal food complete,2024-06-11 23:02:40.016,
781,Bring food,2024-06-11 23:11:45.587,
781,Deliver to customer,2024-06-11 23:16:07.141,
781,EVENT 8 END,2024-06-11 23:17:53.003,
782,Take order;start,2024-06-07 21:30:00.000,
782,Review order,2024-06-07 21:34:11.129,
782,prepare drinks,2024-06-07 21:36:33.471,
782,Bring drinks,2024-06-07 21:51:22.436,
782,Review drinks,2024-06-07 21:57:16.692,
782,Prepare main course,2024-06-10 21:12:20.242,
782,Signal food complete,2024-06-11 23:11:45.587,
782,Bring food,2024-06-12 00:34:44.990,
782,Deliver to customer,2024-06-12 00:37:43.816,
782,EVENT 8 END,2024-06-12 00:37:59.836,
783,Take order;start,2024-06-07 21:45:00.000,
783,Review order,2024-06-07 21:45:34.584,
783,prepare drinks,2024-06-07 21:46:34.241,
783,Bring drinks,2024-06-07 21:46:48.082,
783,Review drinks,2024-06-07 21:50:38.728,
783,Prepare main course,2024-06-10 21:29:49.479,
783,Signal food complete,2024-06-11 23:41:54.742,
783,Bring food,2024-06-11 23:54:06.892,
783,Deliver to customer,2024-06-11 23:55:30.195,
783,EVENT 8 END,2024-06-11 23:58:16.607,
784,Take order;start,2024-06-07 22:00:00.000,
784,Review order,2024-06-07 22:00:42.045,
784,prepare drinks,2024-06-07 22:00:47.948,
784,Bring drinks,2024-06-07 22:01:23.029,
784,Review drinks,2024-06-07 22:02:40.232,
784,prepare drinks,2024-06-07 22:05:12.127,
784,Bring drinks,2024-06-07 22:07:03.167,
784,Review drinks,2024-06-07 22:08:40.453,
784,Prepare main course,2024-06-10 22:41:31.184,
784,Signal food complete,2024-06-12 00:26:51.457,
784,Bring food,2024-06-12 00:27:37.422,
784,Deliver to customer,2024-06-12 00:32:25.467,
784,EVENT 8 END,2024-06-12 00:33:05.252,
785,Take order;start,2024-06-07 22:15:00.000,
785,Review order,2024-06-07 22:16:30.346,
785,prepare drinks,2024-06-07 22:16:31.979,
785,Bring drinks,2024-06-07 22:20:44.840,
785,Review drinks,2024-06-07 22:26:27.840,
785,prepare drinks,2024-06-07 22:26:30.684,
785,Bring drinks,2024-06-07 22:27:04.750,
785,Review drinks,2024-06-07 22:27:34.317,
785,prepare drinks,2024-06-07 22:28:30.623,
785,Bring drinks,2024-06-07 22:29:18.544,
785,Review drinks,2024-06-07 22:42:29.260,
785,prepare drinks,2024-06-07 22:44:32.286,
