Case,Activity,Timestamp,Resource,label,iscollateral,BaseActivity,ProcessedActivity,CollateralGroup,is_collateral_event,y_true,Activity_fixed
1329,Review order,2024-07-02 22:15:05,Waiter-000004,,0,Review order,review order,-1,0,0,Review order
1329,prepare drinks,2024-07-02 22:15:27,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1329,Bring drinks,2024-07-02 22:17:54,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1329,Review drinks,2024-07-02 22:18:27,Waiter-000001,,0,Review drinks,review drinks,-1,0,0,Review drinks
1329,prepare drinks,2024-07-02 22:19:38,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1329,Bring drinks,2024-07-02 22:28:29,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1329,Review drinks,2024-07-02 22:37:23,Waiter-000004,,0,Review drinks,review drinks,-1,0,0,Review drinks
1329,prepare drinks,2024-07-02 22:38:11,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1329,Bring drinks,2024-07-02 22:45:00,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1329,Review drinks,2024-07-02 22:56:57,Waiter-000004,,0,Review drinks,review drinks,-1,0,0,Review drinks
1329,Prepare main course,2024-07-05 00:18:09,Cook-000002,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1329,Signal food complete,2024-07-09 21:52:29,Cook-000003,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1329,Bring food,2024-07-09 21:56:30,Cook helper-000001,,0,Bring food,bring food,-1,0,0,Bring food
1329,Deliver to customer,2024-07-09 21:57:40,Waiter-000005,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1329,EVENT 8 END,2024-07-09 21:57:44,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1330,Take order,2024-07-02 22:30:00,Waiter-000002,,0,Take order,take order,6710,0,0,Take order
1330,start,2024-07-02 22:30:00,,,0,start,start,-1,0,0,start
1330,Review order,2024-07-02 22:30:01,Waiter-000005,,0,Review order,review order,-1,0,0,Review order
1330,prepare drinks,2024-07-02 22:30:03,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1330,Bring drinks,2024-07-02 22:35:06,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1330,Review drinks,2024-07-02 22:46:00,Waiter-000001,,0,Review drinks,review drinks,-1,0,0,Review drinks
1330,prepare drinks,2024-07-02 22:47:29,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1330,Bring drinks,2024-07-02 22:49:41,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1330,Review drinks,2024-07-02 22:51:39,Waiter-000005,,0,Review drinks,review drinks,-1,0,0,Review drinks
1330,Prepare main course,2024-07-05 00:49:33,Cook-000001,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1330,Signal food complete,2024-07-09 22:04:44,Cook-000001,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1330,Bring food,2024-07-09 22:24:18,Cook helper-000003,,0,Bring food,bring food,-1,0,0,Bring food
1330,Deliver to customer,2024-07-09 22:26:17,Waiter-000004,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1330,EVENT 8 END,2024-07-09 22:26:27,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1331,Take order,2024-07-02 22:45:00,Waiter-000003,,0,Take order,take order,6711,0,0,Take order
1331,start,2024-07-02 22:45:00,,,0,start,start,-1,0,0,start
1331,Review order,2024-07-02 22:50:13,Waiter-000002,,0,Review order,review order,6713,0,0,Review order
1331,Bring drinks_signed1,2024-07-02 22:50:14,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1331,Bring drinks_signed2,2024-07-02 22:50:14,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1331,Prepare starter,2024-07-02 22:51:40,Cook helper-000002,,0,Prepare starter,prepare starter,6714,0,0,Prepare starter
1331,prepare drinks,2024-07-02 22:51:40,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1331,Bring drinks,2024-07-02 22:54:50,Barman-000001,,0,Bring drinks,bring drinks,6716,0,0,Bring drinks
1331,Review drinks,2024-07-02 22:57:25,Waiter-000001,,0,Review drinks,review drinks,6717,0,0,Review drinks
1331,Bring drinks_signed1,2024-07-02 22:57:26,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1331,Bring drinks_signed2,2024-07-02 22:57:26,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1331,prepare drinks,2024-07-02 22:59:03,Barman-000002,,0,prepare drinks,prepare drinks,6718,0,0,prepare drinks
1331,Bring drinks_signed1,2024-07-02 22:59:03,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1331,Bring drinks_signed2,2024-07-02 22:59:04,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1331,Bring drinks,2024-07-02 23:02:07,Barman-000003,,0,Bring drinks,bring drinks,6719,0,0,Bring drinks
1331,Review drinks,2024-07-02 23:05:55,Waiter-000001,,0,Review drinks,review drinks,6720,0,0,Review drinks
1331,Bring drinks_signed1,2024-07-02 23:05:55,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1331,Bring drinks_signed2,2024-07-02 23:05:55,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1331,prepare drinks,2024-07-02 23:06:06,Barman-000002,,0,prepare drinks,prepare drinks,6721,0,0,prepare drinks
1331,Bring drinks_signed1,2024-07-02 23:06:07,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1331,Bring drinks_signed2,2024-07-02 23:06:07,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1331,Bring drinks,2024-07-02 23:09:15,Barman-000001,,0,Bring drinks,bring drinks,6722,0,0,Bring drinks
1331,Review drinks,2024-07-02 23:34:26,Waiter-000004,,0,Review drinks,review drinks,6723,0,0,Review drinks
1331,Bring drinks_signed1,2024-07-02 23:34:26,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1331,Bring drinks_signed2,2024-07-02 23:34:27,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1331,prepare drinks,2024-07-02 23:34:39,Barman-000002,,0,prepare drinks,prepare drinks,6724,0,0,prepare drinks
1331,Bring drinks_signed1,2024-07-02 23:34:40,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1331,Bring drinks_signed2,2024-07-02 23:34:41,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1331,Bring drinks,2024-07-02 23:38:50,Barman-000001,,0,Bring drinks,bring drinks,6725,0,0,Bring drinks
1331,Review drinks,2024-07-02 23:49:00,Waiter-000004,,0,Review drinks,review drinks,6726,0,0,Review drinks
1331,Bring drinks_signed1,2024-07-02 23:49:01,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1331,Bring drinks_signed2,2024-07-02 23:49:02,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1331,Prepare main course,2024-07-05 01:01:00,Cook-000002,,0,Prepare main course,prepare main course,6727,0,0,Prepare main course
1331,Bring drinks_signed1,2024-07-05 01:01:01,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1331,Bring drinks_signed2,2024-07-05 01:01:01,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1331,Signal food complete,2024-07-09 22:23:53,Cook-000002,,0,Signal food complete,signal food complete,6728,0,0,Signal food complete
1331,Bring drinks_signed1,2024-07-09 22:23:53,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1331,Bring drinks_signed2,2024-07-09 22:23:53,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1331,Bring food,2024-07-09 23:01:49,Cook helper-000002,,0,Bring food,bring food,6729,0,0,Bring food
1331,Bring drinks_signed1,2024-07-09 23:01:49,Cook helper-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1331,Bring drinks_signed2,2024-07-09 23:01:50,Cook helper-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1331,Deliver to customer,2024-07-09 23:03:25,Waiter-000005,,0,Deliver to customer,deliver to customer,6730,0,0,Deliver to customer
1331,Bring drinks_signed1,2024-07-09 23:03:26,Waiter-000005,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1331,Bring drinks_signed2,2024-07-09 23:03:26,Waiter-000005,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1331,EVENT 8 END,2024-07-09 23:03:49,,,0,EVENT 8 END,event 8 end,6731,0,0,EVENT 8 END
1331,Bring drinks_signed1,2024-07-09 23:03:49,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1331,Bring drinks_signed2,2024-07-09 23:03:50,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1332,Take order,2024-07-02 23:00:00,Waiter-000002,,0,Take order,take order,6732,0,0,Take order
1332,start,2024-07-02 23:00:00,,,0,start,start,-1,0,0,start
1332,Review order,2024-07-02 23:03:57,Waiter-000004,,0,Review order,review order,-1,0,0,Review order
1332,prepare drinks,2024-07-02 23:04:56,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1332,Bring drinks,2024-07-02 23:06:38,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1332,Review drinks,2024-07-02 23:17:02,Waiter-000002,,0,Review drinks,review drinks,-1,0,0,Review drinks
1332,Prepare main course,2024-07-05 01:17:17,Cook-000001,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1332,Signal food complete,2024-07-09 22:29:35,Cook-000001,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1332,Bring food,2024-07-09 22:36:03,Cook helper-000001,,0,Bring food,bring food,-1,0,0,Bring food
1332,Deliver to customer,2024-07-09 22:41:03,Waiter-000004,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1332,EVENT 8 END,2024-07-09 22:41:45,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1333,Take order,2024-07-02 23:15:00,Waiter-000003,,0,Take order,take order,6733,0,0,Take order
1333,start,2024-07-02 23:15:00,,,0,start,start,-1,0,0,start
1333,Review order,2024-07-02 23:16:25,Waiter-000005,,0,Review order,review order,-1,0,0,Review order
1333,prepare drinks,2024-07-02 23:17:03,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1333,Bring drinks,2024-07-02 23:17:15,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1333,Review drinks,2024-07-02 23:18:48,Waiter-000004,,0,Review drinks,review drinks,-1,0,0,Review drinks
1333,prepare drinks,2024-07-02 23:19:19,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1333,Bring drinks,2024-07-02 23:22:15,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1333,Review drinks,2024-07-02 23:27:04,Waiter-000005,,0,Review drinks,review drinks,-1,0,0,Review drinks
1333,prepare drinks,2024-07-02 23:27:14,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1333,Bring drinks,2024-07-02 23:29:18,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1333,Review drinks,2024-07-02 23:40:18,Waiter-000005,,0,Review drinks,review drinks,-1,0,0,Review drinks
1333,prepare drinks,2024-07-02 23:42:39,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1333,Bring drinks,2024-07-02 23:42:48,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1333,Review drinks,2024-07-02 23:43:04,Waiter-000003,,0,Review drinks,review drinks,-1,0,0,Review drinks
1333,Prepare main course,2024-07-05 01:35:44,Cook-000003,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1333,Signal food complete,2024-07-09 23:28:01,Cook-000001,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1333,Bring food,2024-07-09 23:49:16,Cook helper-000001,,0,Bring food,bring food,-1,0,0,Bring food
1333,Deliver to customer,2024-07-09 23:51:56,Waiter-000002,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1333,EVENT 8 END,2024-07-09 23:54:13,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1334,Take order,2024-07-02 23:30:00,Waiter-000002,,0,Take order,take order,6734,0,0,Take order
1334,start,2024-07-02 23:30:00,,,0,start,start,-1,0,0,start
1334,Review order,2024-07-02 23:34:28,Waiter-000001,,0,Review order,review order,-1,0,0,Review order
1334,prepare drinks,2024-07-02 23:39:16,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1334,Bring drinks,2024-07-02 23:40:59,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1334,Review drinks,2024-07-02 23:51:51,Waiter-000002,,0,Review drinks,review drinks,-1,0,0,Review drinks
1334,Prepare main course,2024-07-05 01:59:38,Cook-000001,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1334,Signal food complete,2024-07-09 23:01:49,Cook-000002,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1334,Bring food,2024-07-09 23:31:51,Cook helper-000002,,0,Bring food,bring food,-1,0,0,Bring food
1334,Deliver to customer,2024-07-09 23:37:53,Waiter-000002,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1334,EVENT 8 END,2024-07-09 23:38:05,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1335,Take order,2024-07-02 23:45:00,Waiter-000001,,0,Take order,take order,6735,0,0,Take order
1335,start,2024-07-02 23:45:00,,,0,start,start,-1,0,0,start
1335,Review order,2024-07-02 23:46:31,Waiter-000005,,0,Review order,review order,-1,0,0,Review order
1335,prepare drinks,2024-07-02 23:47:12,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1335,Bring drinks,2024-07-02 23:54:01,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1335,Review drinks,2024-07-03 00:09:21,Waiter-000003,,0,Review drinks,review drinks,-1,0,0,Review drinks
1335,prepare drinks,2024-07-03 00:10:33,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1335,Bring drinks,2024-07-03 00:16:29,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1335,Review drinks,2024-07-03 00:17:53,Waiter-000004,,0,Review drinks,review drinks,6736,0,0,Review drinks
1335,prepare drinks,2024-07-03 00:17:54,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1335,Bring drinks,2024-07-03 00:20:39,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1335,Review drinks,2024-07-03 00:32:27,Waiter-000003,,0,Review drinks,review drinks,-1,0,0,Review drinks
1335,Prepare main course,2024-07-05 18:06:31,Cook-000001,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1335,Signal food complete,2024-07-09 23:31:51,Cook-000002,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1335,Bring food,2024-07-10 00:38:05,Cook helper-000003,,0,Bring food,bring food,-1,0,0,Bring food
1335,Deliver to customer,2024-07-10 00:40:09,Waiter-000001,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1335,EVENT 8 END,2024-07-10 00:43:23,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1336,Take order,2024-07-03 00:00:00,Waiter-000001,,0,Take order,take order,6737,0,0,Take order
1336,start,2024-07-03 00:00:00,,,0,start,start,-1,0,0,start
1336,Review order,2024-07-03 00:02:22,Waiter-000005,,0,Review order,review order,-1,0,0,Review order
1336,Prepare starter,2024-07-03 00:03:04,Cook helper-000003,,0,Prepare starter,prepare starter,6738,0,0,Prepare starter
1336,prepare drinks,2024-07-03 00:03:04,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1336,Bring drinks,2024-07-03 00:11:56,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1336,Review drinks,2024-07-03 00:14:50,Waiter-000002,,0,Review drinks,review drinks,-1,0,0,Review drinks
1336,prepare drinks,2024-07-03 00:15:56,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1336,Bring drinks,2024-07-03 00:16:10,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1336,Review drinks,2024-07-03 00:19:29,Waiter-000002,,0,Review drinks,review drinks,-1,0,0,Review drinks
1336,prepare drinks,2024-07-03 00:19:42,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1336,Bring drinks,2024-07-03 00:25:41,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1336,Review drinks,2024-07-03 00:25:48,Waiter-000005,,0,Review drinks,review drinks,-1,0,0,Review drinks
1336,prepare drinks,2024-07-03 00:26:17,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1336,Bring drinks,2024-07-03 00:29:23,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1336,Review drinks,2024-07-03 00:38:50,Waiter-000001,,0,Review drinks,review drinks,-1,0,0,Review drinks
1336,Prepare main course,2024-07-05 18:32:22,Cook-000003,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1336,Signal food complete,2024-07-09 23:49:16,Cook-000001,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1336,Bring food,2024-07-09 23:50:04,Cook helper-000003,,0,Bring food,bring food,-1,0,0,Bring food
1336,Deliver to customer,2024-07-09 23:55:32,Waiter-000005,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1336,EVENT 8 END,2024-07-09 23:57:22,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1337,Take order,2024-07-03 00:15:00,Waiter-000001,,0,Take order,take order,6739,0,0,Take order
1337,start,2024-07-03 00:15:00,,,0,start,start,-1,0,0,start
1337,Review order,2024-07-03 00:17:07,Waiter-000005,,0,Review order,review order,-1,0,0,Review order
1337,Prepare starter,2024-07-03 00:17:40,Cook helper-000003,,0,Prepare starter,prepare starter,6740,0,0,Prepare starter
1337,prepare drinks,2024-07-03 00:17:40,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1337,Bring drinks,2024-07-03 00:36:39,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1337,Review drinks,2024-07-03 00:38:21,Waiter-000005,,0,Review drinks,review drinks,-1,0,0,Review drinks
1337,Signal food complete,2024-07-05 18:51:12,Cook-000003,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1337,Bring food,2024-07-05 19:00:32,Cook helper-000001,,0,Bring food,bring food,-1,0,0,Bring food
1337,Deliver to customer,2024-07-05 19:02:54,Waiter-000001,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1337,EVENT 8 END,2024-07-05 19:03:39,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1338,Take order,2024-07-03 00:30:00,Waiter-000004,,0,Take order,take order,6741,0,0,Take order
1338,start,2024-07-03 00:30:00,,,0,start,start,-1,0,0,start
1338,Review order,2024-07-03 00:30:53,Waiter-000002,,0,Review order,review order,6743,0,0,Review order
1338,Bring drinks_signed1,2024-07-03 00:30:53,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1338,Bring drinks_signed2,2024-07-03 00:30:53,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
