Case,Timestamp,Resource,Activity,Activity_fixed,label
511,2023-10-30 02:04:23,Manager-000004,Make decision,Make decision,
511,2023-10-30 02:10:11,Manager-000002,notify reject,notify reject,
511,2023-10-30 02:21:59,Clerk-000004,Check for completeness,Check for completeness,
511,2023-10-30 02:32:29,Manager-000001,Make decision,Make decision,
511,2023-10-30 02:33:57,Manager-000005,Notify accept,Notify accept,
511,2023-10-30 02:40:08,Manager-000003,Deliver card,Deliver card,
511,2023-10-30 02:45:56,,EVENT 13 END,EVENT 13 END,
512,2023-10-30 03:26:41,Clerk-000002,Check for completeness,Check for completeness,
512,2023-10-30 03:26:41,,New online application received,New online application received,
512,2023-10-30 03:38:55,Manager-000004,Request info,Request info,
512,2023-10-30 03:40:15,Clerk-000003,Check for completeness,Check for completeness,
512,2023-10-30 03:46:45,Clerk-000005,Perform checks,Perform checks,
512,2023-10-30 04:17:14,Manager-000002,Make decision,Make decision,
512,2023-10-30 04:39:57,Manager-000005,Deliver card,Deliver card,
512,2023-10-30 04:50:35,,EVENT 13 END,EVENT 13 END,
513,2023-10-30 04:00:27,Clerk-000006,Check for completeness,Check for completeness,
513,2023-10-30 04:00:27,,New online application received,New online application received,
513,2023-10-30 04:10:07,Manager-000006,Request info,Request info,
513,2023-10-30 04:28:28,,info received,info received,
513,2023-10-30 04:28:38,Clerk-000004,Check for completeness,Check for completeness,
513,2023-10-30 04:40:11,Manager-000003,Request info,Request info,
513,2023-10-30 04:46:15,,info received,info received,
513,2023-10-30 04:46:25,Clerk-000003,Check for completeness,Check for completeness,
513,2023-10-30 04:47:45,Clerk-000006,Perform checks,Perform checks,
513,2023-10-30 04:53:12,Manager-000002,Make decision,Make decision,
513,2023-10-30 04:54:24,Manager-000006,notify reject,notify reject,
513,2023-10-30 04:59:22,,review request received,review request received,
513,2023-10-30 04:59:32,Clerk-000001,Check for completeness,Check for completeness,
513,2023-10-30 05:10:10,Manager-000003,Request info,Request info,
513,2023-10-30 05:15:24,,info received,info received,
513,2023-10-30 05:15:34,Clerk-000005,Check for completeness,Check for completeness,
513,2023-10-30 05:16:15,Manager-000004,Request info,Request info,
513,2023-10-30 05:48:27,,info received,info received,
513,2023-10-30 05:51:02,Manager-000006,Request info,Request info,
513,2023-10-30 05:56:30,,info received,info received,
513,2023-10-30 05:56:40,Clerk-000005,Check for completeness,Check for completeness,
513,2023-10-30 05:58:41,Manager-000004,Request info,Request info,
513,2023-10-30 06:03:26,,info received,info received,
513,2023-10-30 06:03:36,Clerk-000004,Check for completeness,Check for completeness,
513,2023-10-30 06:24:48,Manager-000003,Request info,Request info,
513,2023-10-30 06:39:19,,info received,info received,
513,2023-10-30 06:39:29,Clerk-000001,Check for completeness,Check for completeness,
513,2023-10-30 06:47:26,Manager-000001,Request info,Request info,
513,2023-10-30 07:04:14,,info received,info received,
513,2023-10-30 07:04:24,Clerk-000006,Check for completeness,Check for completeness,
513,2023-10-30 07:07:05,Manager-000004,Request info,Request info,
513,2023-10-30 07:09:16,,info received,info received,
513,2023-10-30 07:09:26,Clerk-000001,Check for completeness,Check for completeness,
513,2023-10-30 07:23:17,Clerk-000002,Perform checks,Perform checks,
513,2023-10-30 07:23:56,Manager-000002,Make decision,Make decision,
513,2023-10-30 07:32:25,Manager-000001,Notify accept,Notify accept,
513,2023-10-30 07:39:47,Manager-000004,Deliver card,Deliver card,
513,2023-10-30 07:48:30,,EVENT 13 END,EVENT 13 END,
520,2023-10-30 09:57:18,Clerk-000006,Check for completeness,Check for completeness,
520,2023-10-30 09:57:18,,New online application received,New online application received,
520,2023-10-30 09:58:04,Clerk-000004,Perform checks,Perform checks,
520,2023-10-30 10:12:21,Manager-000001,Make decision,Make decision,
520,2023-10-30 10:46:16,Manager-000003,Deliver card,Deliver card,
520,2023-10-30 10:49:36,,EVENT 13 END,EVENT 13 END,
522,2023-10-30 13:21:13,Clerk-000005,Check for completeness,Check for completeness,
522,2023-10-30 13:21:13,,New online application received,New online application received,
522,2023-10-30 13:27:01,Manager-000001,Request info,Request info,
522,2023-10-30 13:28:21,,info received,info received,
522,2023-10-30 13:28:31,Clerk-000002,Check for completeness,Check for completeness,
522,2023-10-30 14:08:28,Clerk-000003,Perform checks,Perform checks,
522,2023-10-30 14:08:50,Manager-000004,Make decision,Make decision,
522,2023-10-30 14:24:21,Manager-000005,Notify accept,Notify accept,
522,2023-10-30 14:28:30,Manager-000001,Deliver card,Deliver card,
522,2023-10-30 14:40:29,,EVENT 13 END,EVENT 13 END,
536,2023-10-31 03:16:10,Clerk-000001,Check for completeness,Check for completeness,
536,2023-10-31 03:16:10,,New online application received,New online application received,
536,2023-10-31 03:22:04,Manager-000001,Request info,Request info,
536,2023-10-31 03:32:04,,info received,info received,
536,2023-10-31 03:32:14,Clerk-000006,Check for completeness,Check for completeness,
536,2023-10-31 03:32:47,Clerk-000002,Perform checks,Perform checks,
536,2023-10-31 04:09:40,Manager-000004,notify reject,notify reject,
536,2023-10-31 04:19:25,,review request received,review request received,
536,2023-10-31 04:19:35,Clerk-000004,Check for completeness,Check for completeness,
536,2023-10-31 04:24:23,Manager-000005,Request info,Request info,
536,2023-10-31 04:26:05,,info received,info received,
536,2023-10-31 04:26:15,Clerk-000003,Check for completeness,Check for completeness,
536,2023-10-31 04:34:58,Clerk-000005,Perform checks,Perform checks,
536,2023-10-31 04:41:57,Manager-000002,Make decision,Make decision,
536,2023-10-31 04:42:58,Manager-000006,Notify accept,Notify accept,
536,2023-10-31 05:43:58,Manager-000003,Deliver card,Deliver card,
536,2023-10-31 05:50:15,,EVENT 13 END,EVENT 13 END,
54,2023-10-03 00:53:16,Clerk-000003,Check for completeness,Check for completeness,
54,2023-10-03 00:53:16,,New online application received,New online application received,
54,2023-10-03 00:53:37,Manager-000001,Request info,Request info,
54,2023-10-03 00:55:25,,info received,info received,
54,2023-10-03 00:55:35,Clerk-000003,Check for completeness,Check for completeness,
54,2023-10-03 01:51:51,Clerk-000002,Perform checks,Perform checks,
54,2023-10-03 01:55:54,Manager-000005,Make decision,Make decision,
54,2023-10-03 02:02:06,Manager-000002,Notify accept,Notify accept,
54,2023-10-03 02:05:44,Manager-000006,Deliver card,Deliver card,
54,2023-10-03 02:06:41,,EVENT 13 END,EVENT 13 END,
540,2023-10-31 08:33:51,,New online application received,New online application received,
540,2023-10-31 08:36:02,Manager-000002,Request info,Request info,
540,2023-10-31 08:56:11,,info received,info received,
540,2023-10-31 08:56:21,Clerk-000001,Check for completeness,Check for completeness,
540,2023-10-31 08:57:24,Clerk-000006,Perform checks,Perform checks,
540,2023-10-31 09:07:30,Manager-000003,Make decision,Make decision,
540,2023-10-31 09:07:38,Manager-000004,Notify accept,Notify accept,
540,2023-10-31 09:08:11,Manager-000006,Deliver card,Deliver card,
540,2023-10-31 09:36:28,,EVENT 13 END,EVENT 13 END,
543,2023-10-31 12:09:47,,New online application received,New online application received,
543,2023-10-31 12:41:16,Clerk-000003,Perform checks,Perform checks,
543,2023-10-31 12:54:10,Manager-000003,Make decision,Make decision,
543,2023-10-31 12:56:40,Manager-000004,Notify accept,Notify accept,
543,2023-10-31 12:59:04,Manager-000005,Deliver card,Deliver card,
543,2023-10-31 13:03:46,,EVENT 13 END,EVENT 13 END,
549,2023-10-31 18:28:36,Clerk-000005,Check for completeness,Check for completeness,
549,2023-10-31 18:28:36,,New online application received,New online application received,
549,2023-10-31 18:33:23,,info received,info received,
549,2023-10-31 18:33:33,Clerk-000001,Check for completeness,Check for completeness,
549,2023-10-31 19:33:09,Clerk-000002,Perform checks,Perform checks,
549,2023-10-31 19:33:48,Manager-000002,Make decision,Make decision,
549,2023-10-31 19:42:55,Manager-000003,Notify accept,Notify accept,
549,2023-10-31 19:44:06,Manager-000001,Deliver card,Deliver card,
549,2023-10-31 19:59:16,,EVENT 13 END,EVENT 13 END,
55,2023-10-03 01:23:31,Clerk-000001,Check for completeness,Check for completeness,
55,2023-10-03 01:23:31,,New online application received,New online application received,
55,2023-10-03 01:28:49,Manager-000004,Request info,Request info,
55,2023-10-03 01:53:07,,info received,info received,
55,2023-10-03 01:53:17,Clerk-000001,Check for completeness,Check for completeness,
55,2023-10-03 02:03:56,Clerk-000004,Perform checks,Perform checks,
55,2023-10-03 02:04:12,Manager-000003,Make decision,Make decision,
55,2023-10-03 02:05:17,Manager-000004,Notify accept,Notify accept,
55,2023-10-03 02:19:52,Manager-000003,Deliver card,Deliver card,
55,2023-10-03 03:21:30,,EVENT 13 END,EVENT 13 END,
551,2023-10-31 19:13:18,Clerk-000006,Check for completeness,Check for completeness,
551,2023-10-31 19:13:18,,New online application received,New online application received,
551,2023-10-31 19:49:56,Clerk-000004,Perform checks,Perform checks,
551,2023-10-31 19:51:35,Manager-000002,Make decision,Make decision,
551,2023-10-31 19:52:26,Manager-000003,notify reject,notify reject,
551,2023-10-31 19:52:45,,review request received,review request received,
551,2023-10-31 19:52:55,Clerk-000001,Check for completeness,Check for completeness,
551,2023-10-31 19:55:52,Clerk-000002,Perform checks,Perform checks,
551,2023-10-31 20:00:28,Manager-000004,Make decision,Make decision,
551,2023-10-31 20:05:09,Manager-000005,notify reject,notify reject,
551,2023-10-31 20:38:41,,EVENT 13 END,EVENT 13 END,
554,2023-11-01 00:49:54,Clerk-000005,Check for completeness,Check for completeness,
554,2023-11-01 00:49:54,,New online application received,New online application received,
554,2023-11-01 01:18:59,Clerk-000001,Perform checks,Perform checks,
554,2023-11-01 01:32:06,Manager-000006,Make decision,Make decision,
554,2023-11-01 01:43:53,Manager-000005,notify reject,notify reject,
554,2023-11-01 01:46:47,,time out,time out,
554,2023-11-01 01:46:57,,EVENT 13 END,EVENT 13 END,
56,2023-10-03 01:34:01,Clerk-000006,Check for completeness,Check for completeness,
56,2023-10-03 01:34:01,,New online application received,New online application received,
56,2023-10-03 01:37:31,Manager-000006,Request info,Request info,
56,2023-10-03 01:54:31,,info received,info received,
56,2023-10-03 01:54:41,Clerk-000006,Check for completeness,Check for completeness,
56,2023-10-03 02:05:43,Clerk-000003,Perform checks,Perform checks,
56,2023-10-03 02:10:22,Manager-000005,Make decision,Make decision,
56,2023-10-03 02:21:47,Manager-000002,Notify accept,Notify accept,
56,2023-10-03 02:24:38,Manager-000006,Deliver card,Deliver card,
56,2023-10-03 02:38:06,,EVENT 13 END,EVENT 13 END,
561,2023-11-01 04:54:51,Clerk-000002,Check for completeness,Check for completeness,
561,2023-11-01 04:54:51,,New online application received,New online application received,
561,2023-11-01 05:03:26,Manager-000002,Request info,Request info,
561,2023-11-01 05:19:21,,info received,info received,
561,2023-11-01 05:19:31,Clerk-000003,Check for completeness,Check for completeness,
561,2023-11-01 05:29:12,Clerk-000005,Perform checks,Perform checks,
561,2023-11-01 05:31:41,Manager-000001,Make decision,Make decision,
561,2023-11-01 05:55:10,Manager-000004,notify reject,notify reject,
561,2023-11-01 05:56:26,,time out,time out,
561,2023-11-01 05:56:36,,EVENT 13 END,EVENT 13 END,
57,2023-10-03 03:00:56,Clerk-000005,Check for completeness,Check for completeness,
57,2023-10-03 03:00:56,,New online application received,New online application received,
57,2023-10-03 03:23:29,Manager-000005,Make decision,Make decision,
57,2023-10-03 03:25:59,Manager-000002,Notify accept,Notify accept,
57,2023-10-03 03:29:10,Manager-000001,Deliver card,Deliver card,
57,2023-10-03 03:30:23,,EVENT 13 END,EVENT 13 END,
572,2023-11-01 19:43:09,Clerk-000002,Check for completeness,Check for completeness,
572,2023-11-01 19:43:09,,New online application received,New online application received,
572,2023-11-01 19:54:51,Clerk-000003,Perform checks,Perform checks,
572,2023-11-01 19:55:20,Manager-000001,Make decision,Make decision,
572,2023-11-01 20:00:06,Manager-000003,Notify accept,Notify accept,
572,2023-11-01 20:02:35,Manager-000006,Deliver card,Deliver card,
572,2023-11-01 20:04:25,,EVENT 13 END,EVENT 13 END,
574,2023-11-01 20:11:12,Clerk-000002,Check for completeness,Check for completeness,
574,2023-11-01 20:11:12,,New online application received,New online application received,
574,2023-11-01 20:16:18,Manager-000001,Request info,Request info,
574,2023-11-01 20:24:13,,info received,info received,
574,2023-11-01 20:24:23,Clerk-000005,Check for completeness,Check for completeness,
574,2023-11-01 20:34:44,Clerk-000006,Perform checks,Perform checks,
574,2023-11-01 20:49:48,Manager-000002,Make decision,Make decision,
574,2023-11-01 21:04:06,Manager-000004,notify reject,notify reject,
574,2023-11-01 21:04:37,,review request received,review request received,
574,2023-11-01 21:04:47,Clerk-000003,Check for completeness,Check for completeness,
574,2023-11-01 21:18:21,Clerk-000001,Perform checks,Perform checks,
574,2023-11-01 21:19:49,Manager-000006,Make decision,Make decision,
574,2023-11-01 21:41:39,Manager-000004,notify reject,notify reject,
574,2023-11-01 22:17:23,,review request received,review request received,
574,2023-11-01 22:17:33,Clerk-000002,Check for completeness,Check for completeness,
574,2023-11-01 22:18:23,Clerk-000005,Perform checks,Perform checks,
574,2023-11-01 22:22:07,Manager-000003,Make decision,Make decision,
574,2023-11-01 22:38:46,Manager-000005,notify reject,notify reject,
574,2023-11-01 22:43:38,,review request received,review request received,
574,2023-11-01 22:43:48,Clerk-000005,Check for completeness,Check for completeness,
574,2023-11-01 23:01:55,Clerk-000001,Perform checks,Perform checks,
574,2023-11-01 23:04:11,Manager-000006,Make decision,Make decision,
574,2023-11-01 23:16:43,Manager-000004,notify reject,notify reject,
574,2023-11-01 23:21:16,,time out,time out,
574,2023-11-01 23:21:26,,EVENT 13 END,EVENT 13 END,
577,2023-11-01 22:24:25,Clerk-000006,Check for completeness,Check for completeness,
577,2023-11-01 22:24:25,,New online application received,New online application received,
577,2023-11-01 22:25:30,Clerk-000001,Perform checks,Perform checks,
577,2023-11-01 22:27:08,Manager-000005,Make decision,Make decision,
577,2023-11-01 22:28:09,Manager-000006,Notify accept,Notify accept,
577,2023-11-01 22:33:01,Manager-000004,Deliver card,Deliver card,
577,2023-11-01 22:49:23,,EVENT 13 END,EVENT 13 END,
579,2023-11-01 22:33:32,Clerk-000002,Check for completeness,Check for completeness,
579,2023-11-01 22:33:32,,New online application received,New online application received,
579,2023-11-01 22:43:05,Manager-000002,Request info,Request info,
579,2023-11-01 22:47:39,,info received,info received,
