Case,Timestamp,Resource,Activity,Activity_fixed,label
3786,2024-10-17 21:16:36,Barman-000003,prepare drinks,prepare drinks,
3786,2024-10-17 21:19:15,Barman-000002,Bring drinks,Bring drinks,
3786,2024-10-17 21:24:02,Waiter-000004,Review drinks,Review drinks,
3786,2024-10-25 00:03:40,Cook-000002,Prepare main course,Prepare main course,
3786,2024-11-02 00:22:38,Cook-000002,Signal food complete,Signal food complete,
3786,2024-11-02 00:26:44,Cook helper-000001,Bring food,Bring food,
3786,2024-11-02 00:48:07,Waiter-000005,Deliver to customer,Deliver to customer,
3786,2024-11-02 00:50:50,,EVENT 8 END,EVENT 8 END,
3788,2024-10-17 21:00:00,Waiter-000001,Take order,Take order,
3788,2024-10-17 21:00:00,,start,start,
3788,2024-10-17 21:01:27,Waiter-000002,Review order,Review order,
3788,2024-10-17 21:02:07,Barman-000003,prepare drinks,prepare drinks,
3788,2024-10-17 21:15:05,Barman-000001,Bring drinks,Bring drinks,
3788,2024-10-17 21:15:38,Waiter-000003,Review drinks,Review drinks,
3788,2024-10-25 00:24:38,Cook-000002,Prepare main course,Prepare main course,
3788,2024-11-02 00:33:32,Cook-000001,Signal food complete,Signal food complete,
3788,2024-11-02 00:34:43,Cook helper-000002,Bring food,Bring food,
3788,2024-11-02 00:35:53,Waiter-000001,Deliver to customer,Deliver to customer,
3789,2024-10-17 21:15:00,Waiter-000005,Take order,Take order,
3789,2024-10-17 21:15:00,,start,start,
3789,2024-10-17 21:17:00,Waiter-000002,Review order,Review order,
3789,2024-10-17 21:18:38,Barman-000001,prepare drinks,prepare drinks,
3789,2024-10-17 21:22:52,Barman-000003,Bring drinks,Bring drinks,
3789,2024-10-17 21:28:12,Waiter-000003,Review drinks,Review drinks,
3789,2024-10-25 00:50:28,Cook-000001,Prepare main course,Prepare main course,
3789,2024-11-02 01:05:58,Cook-000002,Signal food complete,Signal food complete,
3789,2024-11-02 01:24:35,Cook helper-000001,Bring food,Bring food,
3789,2024-11-02 01:35:02,Waiter-000002,Deliver to customer,Deliver to customer,
3789,2024-11-02 01:35:07,,EVENT 8 END,EVENT 8 END,
379,2024-05-22 00:45:00,Waiter-000002,Take order,Take order,
379,2024-05-22 00:45:00,,start,start,
379,2024-05-22 00:48:23,Waiter-000003,Review order,Review order,
379,2024-05-22 00:49:07,Cook helper-000001,Prepare starter,Prepare starter,
379,2024-05-22 00:50:46,Barman-000002,Bring drinks,Bring drinks,
379,2024-05-22 00:54:49,Waiter-000001,Review drinks,Review drinks,
379,2024-05-22 00:55:25,Barman-000003,prepare drinks,prepare drinks,
379,2024-05-22 00:58:14,Barman-000002,Bring drinks,Bring drinks,
379,2024-05-22 00:58:31,Waiter-000005,Review drinks,Review drinks,
379,2024-05-22 21:15:54,Cook-000001,Signal food complete,Signal food complete,
379,2024-05-22 21:27:50,Waiter-000001,Deliver to customer,Deliver to customer,
379,2024-05-22 21:28:54,,EVENT 8 END,EVENT 8 END,
3795,2024-10-17 22:45:00,Waiter-000005,Take order,Take order,
3795,2024-10-17 22:45:00,,start,start,
3795,2024-10-17 22:46:00,Waiter-000001,Review order,Review order,
3795,2024-10-17 22:46:02,Barman-000003,prepare drinks,prepare drinks,
3795,2024-10-17 22:47:38,Barman-000002,Bring drinks,Bring drinks,
3795,2024-10-17 22:51:54,Waiter-000004,Review drinks,Review drinks,
3795,2024-10-25 18:45:29,Cook-000003,Prepare main course,Prepare main course,
3795,2024-11-04 18:50:25,Cook helper-000003,Bring food,Bring food,
3795,2024-11-04 18:52:01,Waiter-000001,Deliver to customer,Deliver to customer,
3795,2024-11-04 18:52:22,,EVENT 8 END,EVENT 8 END,
3801,2024-10-18 00:15:00,Waiter-000001,Take order,Take order,
3801,2024-10-18 00:15:00,,start,start,
3801,2024-10-18 00:24:41,Waiter-000004,Review order,Review order,
3801,2024-10-18 00:24:45,Barman-000001,prepare drinks,prepare drinks,
3801,2024-10-18 00:25:59,Barman-000003,Bring drinks,Bring drinks,
3801,2024-10-18 00:28:17,Waiter-000002,Review drinks,Review drinks,
3801,2024-10-18 00:28:30,Barman-000001,prepare drinks,prepare drinks,
3801,2024-10-18 00:30:27,Barman-000002,Bring drinks,Bring drinks,
3801,2024-10-18 00:39:51,Waiter-000003,Review drinks,Review drinks,
3801,2024-10-25 19:53:45,Cook-000003,Prepare main course,Prepare main course,
3801,2024-11-04 20:15:41,Cook-000003,Signal food complete,Signal food complete,
3801,2024-11-04 20:17:01,Cook helper-000001,Bring food,Bring food,
3801,2024-11-04 20:23:10,Waiter-000001,Deliver to customer,Deliver to customer,
3801,2024-11-04 20:25:01,,EVENT 8 END,EVENT 8 END,
3804,2024-10-18 01:00:00,Waiter-000005,Take order,Take order,
3804,2024-10-18 01:00:00,,start,start,
3804,2024-10-18 01:00:36,Waiter-000004,Review order,Review order,
3804,2024-10-18 01:01:26,Barman-000002,prepare drinks,prepare drinks,
3804,2024-10-18 01:06:08,Barman-000001,Bring drinks,Bring drinks,
3804,2024-10-18 01:08:42,Waiter-000002,Review drinks,Review drinks,
3804,2024-10-25 21:19:30,Cook-000002,Prepare main course,Prepare main course,
3804,2024-11-04 20:07:52,Cook-000003,Signal food complete,Signal food complete,
3804,2024-11-04 20:15:41,Cook helper-000002,Bring food,Bring food,
3804,2024-11-04 20:27:37,Waiter-000004,Deliver to customer,Deliver to customer,
3804,2024-11-04 20:27:39,,EVENT 8 END,EVENT 8 END,
381,2024-05-22 01:15:00,Waiter-000003,Take order,Take order,
381,2024-05-22 01:15:00,,start,start,
381,2024-05-22 01:16:33,Waiter-000004,Review order,Review order,
381,2024-05-22 01:17:41,Cook helper-000001,Prepare starter,Prepare starter,
381,2024-05-22 01:17:41,Barman-000001,prepare drinks,prepare drinks,
381,2024-05-22 01:18:20,Barman-000003,Bring drinks,Bring drinks,
381,2024-05-22 01:21:00,Waiter-000005,Review drinks,Review drinks,
381,2024-05-22 22:07:04,Cook-000003,Prepare main course,Prepare main course,
381,2024-05-23 19:00:47,Cook-000001,Signal food complete,Signal food complete,
381,2024-05-23 20:13:30,Cook helper-000002,Bring food,Bring food,
381,2024-05-23 20:16:25,Waiter-000003,Deliver to customer,Deliver to customer,
381,2024-05-23 20:21:26,,EVENT 8 END,EVENT 8 END,
3811,2024-10-18 18:45:00,Waiter-000002,Take order,Take order,
3811,2024-10-18 18:45:00,,start,start,
3811,2024-10-18 18:48:21,Waiter-000001,Review order,Review order,
3811,2024-10-18 18:48:26,Barman-000002,prepare drinks,prepare drinks,
3811,2024-10-18 18:53:24,Barman-000001,Bring drinks,Bring drinks,
3811,2024-10-18 19:12:29,Waiter-000005,Review drinks,Review drinks,
3811,2024-10-18 19:12:34,Barman-000003,prepare drinks,prepare drinks,
3811,2024-10-18 19:22:32,Barman-000002,Bring drinks,Bring drinks,
3811,2024-10-18 19:30:54,Waiter-000004,Review drinks,Review drinks,
3811,2024-10-25 23:24:50,Cook-000001,Prepare main course,Prepare main course,
3811,2024-11-04 22:02:59,Cook-000001,Signal food complete,Signal food complete,
3811,2024-11-04 22:10:57,Cook helper-000003,Bring food,Bring food,
3811,2024-11-04 22:23:28,Waiter-000003,Deliver to customer,Deliver to customer,
3811,2024-11-04 22:28:16,,EVENT 8 END,EVENT 8 END,
3814,2024-10-18 19:30:00,Waiter-000001,Take order,Take order,
3814,2024-10-18 19:30:00,,start,start,
3814,2024-10-18 19:30:49,Waiter-000005,Review order,Review order,
3814,2024-10-18 19:30:57,Cook helper-000001,Prepare starter,Prepare starter,
3814,2024-10-18 19:30:57,Barman-000001,prepare drinks,prepare drinks,
3814,2024-10-18 19:31:41,Barman-000003,Bring drinks,Bring drinks,
3814,2024-10-18 19:41:55,Waiter-000002,Review drinks,Review drinks,
3814,2024-10-26 00:03:23,Cook-000001,Prepare main course,Prepare main course,
3814,2024-11-04 23:16:31,Cook-000001,Signal food complete,Signal food complete,
3814,2024-11-04 23:17:00,Cook helper-000003,Bring food,Bring food,
3814,2024-11-04 23:17:24,Waiter-000002,Deliver to customer,Deliver to customer,
3814,2024-11-04 23:17:39,,EVENT 8 END,EVENT 8 END,
3815,2024-10-18 19:45:00,Waiter-000001,Take order,Take order,
3815,2024-10-18 19:45:00,,start,start,
3815,2024-10-18 19:47:52,Barman-000002,prepare drinks,prepare drinks,
3815,2024-10-18 19:55:31,Barman-000001,Bring drinks,Bring drinks,
3815,2024-10-18 20:02:14,Barman-000002,prepare drinks,prepare drinks,
3815,2024-10-18 20:05:46,Barman-000003,Bring drinks,Bring drinks,
3815,2024-10-18 20:08:22,Waiter-000003,Review drinks,Review drinks,
3815,2024-10-18 20:10:32,Barman-000002,prepare drinks,prepare drinks,
3815,2024-10-18 20:12:27,Barman-000003,Bring drinks,Bring drinks,
3815,2024-10-18 20:23:25,Waiter-000003,Review drinks,Review drinks,
3815,2024-10-18 20:25:09,Barman-000003,prepare drinks,prepare drinks,
3815,2024-10-18 20:32:27,Barman-000003,Bring drinks,Bring drinks,
3815,2024-10-18 20:33:55,Waiter-000003,Review drinks,Review drinks,
3815,2024-10-18 20:40:31,Barman-000003,prepare drinks,prepare drinks,
3815,2024-10-18 20:43:22,Barman-000002,Bring drinks,Bring drinks,
3815,2024-10-18 20:51:02,Waiter-000003,Review drinks,Review drinks,
3815,2024-10-18 20:51:51,Barman-000001,prepare drinks,prepare drinks,
3815,2024-10-18 20:58:53,Barman-000003,Bring drinks,Bring drinks,
3815,2024-10-18 20:59:46,Waiter-000001,Review drinks,Review drinks,
3815,2024-10-18 21:02:36,Barman-000003,prepare drinks,prepare drinks,
3815,2024-10-18 21:06:22,Barman-000003,Bring drinks,Bring drinks,
3815,2024-10-18 21:19:06,Waiter-000005,Review drinks,Review drinks,
3815,2024-10-18 21:21:53,Barman-000002,prepare drinks,prepare drinks,
3815,2024-10-18 21:38:22,Barman-000003,Bring drinks,Bring drinks,
3815,2024-10-18 21:44:54,Waiter-000005,Review drinks,Review drinks,
3815,2024-10-26 00:13:50,Cook-000001,Prepare main course,Prepare main course,
3815,2024-11-05 00:02:49,Cook-000002,Signal food complete,Signal food complete,
3815,2024-11-05 00:23:28,Cook helper-000001,Bring food,Bring food,
3815,2024-11-05 00:24:29,Waiter-000003,Deliver to customer,Deliver to customer,
3824,2024-10-18 22:00:00,Waiter-000003,Take order,Take order,
3824,2024-10-18 22:00:00,,start,start,
3824,2024-10-18 22:03:44,Waiter-000002,Review order,Review order,
3824,2024-10-18 22:03:45,Barman-000002,prepare drinks,prepare drinks,
3824,2024-10-18 22:07:24,Barman-000001,Bring drinks,Bring drinks,
3824,2024-10-18 22:25:32,Waiter-000003,Review drinks,Review drinks,
3824,2024-10-28 20:34:01,Cook-000001,Prepare main course,Prepare main course,
3824,2024-11-05 18:16:07,Cook-000003,Signal food complete,Signal food complete,
3824,2024-11-05 20:11:36,Cook helper-000003,Bring food,Bring food,
3824,2024-11-05 20:18:17,Waiter-000004,Deliver to customer,Deliver to customer,
3824,2024-11-05 20:19:02,,EVENT 8 END,EVENT 8 END,
3825,2024-10-18 22:15:00,Waiter-000005,Take order,Take order,
3825,2024-10-18 22:15:00,,start,start,
3825,2024-10-18 22:15:07,Waiter-000004,Review order,Review order,
3825,2024-10-18 22:19:14,Barman-000003,prepare drinks,prepare drinks,
3825,2024-10-18 22:19:35,Barman-000002,Bring drinks,Bring drinks,
3825,2024-10-18 22:23:06,Waiter-000001,Review drinks,Review drinks,
3825,2024-10-28 20:45:26,Cook-000001,Prepare main course,Prepare main course,
3825,2024-11-05 18:41:53,Cook-000001,Signal food complete,Signal food complete,
3825,2024-11-05 18:42:32,Cook helper-000001,Bring food,Bring food,
3825,2024-11-05 18:46:04,Waiter-000005,Deliver to customer,Deliver to customer,
3825,2024-11-05 18:47:54,,EVENT 8 END,EVENT 8 END,
3827,2024-10-18 22:45:00,Waiter-000005,Take order,Take order,
3827,2024-10-18 22:45:00,,start,start,
3827,2024-10-18 22:46:39,Waiter-000004,Review order,Review order,
3827,2024-10-18 22:47:02,Barman-000001,prepare drinks,prepare drinks,
3827,2024-10-18 22:50:44,Barman-000002,Bring drinks,Bring drinks,
3827,2024-10-18 22:55:43,Waiter-000003,Review drinks,Review drinks,
3827,2024-10-28 20:58:42,Cook-000002,Prepare main course,Prepare main course,
3827,2024-11-05 18:38:00,Cook-000001,Signal food complete,Signal food complete,
3827,2024-11-05 18:41:53,Cook helper-000002,Bring food,Bring food,
3827,2024-11-05 18:42:40,Waiter-000004,Deliver to customer,Deliver to customer,
3827,2024-11-05 18:44:43,,EVENT 8 END,EVENT 8 END,
3830,2024-10-18 23:30:00,Waiter-000005,Take order,Take order,
3830,2024-10-18 23:30:00,,start,start,
3830,2024-10-18 23:35:07,Waiter-000002,Review order,Review order,
3830,2024-10-18 23:35:54,Barman-000003,prepare drinks,prepare drinks,
3830,2024-10-18 23:37:24,Barman-000001,Bring drinks,Bring drinks,
3830,2024-10-18 23:41:03,Waiter-000001,Review drinks,Review drinks,
3830,2024-10-18 23:41:13,Barman-000002,prepare drinks,prepare drinks,
3830,2024-10-18 23:41:55,Barman-000003,Bring drinks,Bring drinks,
3830,2024-10-18 23:44:21,Waiter-000004,Review drinks,Review drinks,
3830,2024-10-18 23:45:15,Barman-000001,prepare drinks,prepare drinks,
3830,2024-10-19 00:03:03,Waiter-000005,Review drinks,Review drinks,
3830,2024-10-28 21:45:22,Cook-000002,Prepare main course,Prepare main course,
3830,2024-11-05 20:15:53,Cook-000001,Signal food complete,Signal food complete,
3830,2024-11-05 20:25:36,Cook helper-000002,Bring food,Bring food,
3830,2024-11-05 20:27:15,Waiter-000002,Deliver to customer,Deliver to customer,
3830,2024-11-05 20:29:23,,EVENT 8 END,EVENT 8 END,
3833,2024-10-19 00:15:00,Waiter-000001,Take order,Take order,
3833,2024-10-19 00:15:00,,start,start,
3833,2024-10-19 00:20:36,Waiter-000005,Review order,Review order,
3833,2024-10-19 00:21:08,Cook helper-000001,Prepare starter,Prepare starter,
3833,2024-10-19 00:21:08,Barman-000002,prepare drinks,prepare drinks,
3833,2024-10-19 00:21:39,Barman-000001,Bring drinks,Bring drinks,
3833,2024-10-19 00:27:14,Waiter-000001,Review drinks,Review drinks,
3833,2024-10-19 00:27:43,Barman-000002,prepare drinks,prepare drinks,
3833,2024-10-19 00:29:21,Barman-000003,Bring drinks,Bring drinks,
3833,2024-10-19 00:33:17,Waiter-000004,Review drinks,Review drinks,
3833,2024-10-28 22:08:46,Cook-000003,Signal food complete,Signal food complete,
3833,2024-10-28 22:14:28,Cook helper-000002,Bring food,Bring food,
3833,2024-10-28 22:26:24,Waiter-000001,Deliver to customer,Deliver to customer,
3836,2024-10-19 01:00:00,Waiter-000001,Take order,Take order,
3836,2024-10-19 01:00:00,,start,start,
3836,2024-10-19 01:01:10,Waiter-000005,Review order,Review order,
3836,2024-10-19 01:01:53,Cook helper-000002,Prepare starter,Prepare starter,
3836,2024-10-19 01:01:53,Barman-000002,prepare drinks,prepare drinks,
3836,2024-10-19 01:07:36,Barman-000001,Bring drinks,Bring drinks,
3836,2024-10-19 01:14:16,Waiter-000002,Review drinks,Review drinks,
3836,2024-10-28 22:40:23,Cook-000001,Prepare main course,Prepare main course,
3836,2024-11-05 21:29:27,Cook helper-000001,Bring food,Bring food,
3836,2024-11-05 21:44:41,,EVENT 8 END,EVENT 8 END,
3841,2024-10-21 18:15:00,Waiter-000003,Take order,Take order,
3841,2024-10-21 18:15:00,,start,start,
3841,2024-10-21 18:16:56,Waiter-000002,Review order,Review order,
3841,2024-10-21 18:17:39,Cook helper-000002,Prepare starter,Prepare starter,
3841,2024-10-21 18:17:39,Barman-000001,prepare drinks,prepare drinks,
3841,2024-10-21 18:18:36,Barman-000002,Bring drinks,Bring drinks,
3841,2024-10-21 18:20:13,Waiter-000005,Review drinks,Review drinks,
3841,2024-10-29 00:05:14,Cook-000002,Signal food complete,Signal food complete,
3841,2024-10-29 00:12:41,Cook helper-000002,Bring food,Bring food,
3841,2024-10-29 00:13:32,Waiter-000005,Deliver to customer,Deliver to customer,
3841,2024-10-29 00:16:43,,EVENT 8 END,EVENT 8 END,
3847,2024-10-21 19:45:00,Waiter-000003,Take order,Take order,
3847,2024-10-21 19:45:00,,start,start,
3847,2024-10-21 19:48:08,Waiter-000001,Review order,Review order,
3847,2024-10-21 19:49:34,Barman-000002,prepare drinks,prepare drinks,
3847,2024-10-21 19:52:45,Barman-000003,Bring drinks,Bring drinks,
3847,2024-10-21 20:01:49,Waiter-000004,Review drinks,Review drinks,
3847,2024-10-21 20:02:51,Barman-000003,prepare drinks,prepare drinks,
3847,2024-10-21 20:06:30,Barman-000001,Bring drinks,Bring drinks,
3847,2024-10-21 20:14:49,Waiter-000005,Review drinks,Review drinks,
3847,2024-10-29 01:31:09,Cook-000001,Prepare main course,Prepare main course,
3847,2024-11-06 00:25:23,Cook-000002,Signal food complete,Signal food complete,
3847,2024-11-06 00:31:07,Cook helper-000002,Bring food,Bring food,
3847,2024-11-06 00:33:31,Waiter-000004,Deliver to customer,Deliver to customer,
3847,2024-11-06 00:33:36,,EVENT 8 END,EVENT 8 END,
3849,2024-10-21 20:15:00,Waiter-000002,Take order,Take order,
3849,2024-10-21 20:15:00,,start,start,
3849,2024-10-21 20:17:12,Waiter-000004,Review order,Review order,
3849,2024-10-21 20:17:40,Barman-000003,prepare drinks,prepare drinks,
3849,2024-10-21 20:24:58,Barman-000001,Bring drinks,Bring drinks,
3849,2024-10-21 20:28:55,Waiter-000002,Review drinks,Review drinks,
3849,2024-10-29 01:55:42,Cook-000002,Prepare main course,Prepare main course,
3849,2024-11-06 00:31:07,Cook-000002,Signal food complete,Signal food complete,
3849,2024-11-06 00:37:55,Cook helper-000003,Bring food,Bring food,
3849,2024-11-06 00:38:09,Waiter-000002,Deliver to customer,Deliver to customer,
3850,2024-10-21 20:30:00,Waiter-000004,Take order,Take order,
3850,2024-10-21 20:30:00,,start,start,
3850,2024-10-21 20:30:03,Waiter-000003,Review order,Review order,
3850,2024-10-21 20:30:08,Barman-000002,prepare drinks,prepare drinks,
3850,2024-10-21 20:30:10,Barman-000003,Bring drinks,Bring drinks,
3850,2024-10-21 20:33:31,Waiter-000001,Review drinks,Review drinks,
3850,2024-10-29 18:01:45,Cook-000002,Prepare main course,Prepare main course,
3850,2024-11-06 01:13:17,Cook-000001,Signal food complete,Signal food complete,
3850,2024-11-06 01:27:25,Cook helper-000003,Bring food,Bring food,
3850,2024-11-06 01:57:26,Waiter-000002,Deliver to customer,Deliver to customer,
3850,2024-11-06 18:02:25,,EVENT 8 END,EVENT 8 END,
3855,2024-10-21 21:45:00,Waiter-000001,Take order,Take order,
3855,2024-10-21 21:45:00,,start,start,
3855,2024-10-21 21:48:08,Waiter-000005,Review order,Review order,
3855,2024-10-21 21:48:22,Cook helper-000001,Prepare starter,Prepare starter,
3855,2024-10-21 21:48:22,Barman-000001,prepare drinks,prepare drinks,
3855,2024-10-21 21:52:18,Barman-000003,Bring drinks,Bring drinks,
3855,2024-10-21 21:57:39,Waiter-000004,Review drinks,Review drinks,
3855,2024-10-21 22:01:14,Barman-000001,prepare drinks,prepare drinks,
3855,2024-10-21 22:06:27,Barman-000002,Bring drinks,Bring drinks,
3855,2024-10-21 22:09:53,Waiter-000001,Review drinks,Review drinks,
3855,2024-10-29 18:45:45,Cook-000002,Prepare main course,Prepare main course,
3855,2024-11-06 18:38:22,Cook-000002,Signal food complete,Signal food complete,
3855,2024-11-06 19:31:19,Cook helper-000001,Bring food,Bring food,
3855,2024-11-06 19:37:11,Waiter-000001,Deliver to customer,Deliver to customer,
3855,2024-11-06 19:40:35,,EVENT 8 END,EVENT 8 END,
386,2024-05-22 18:30:00,Waiter-000002,Take order,Take order,
386,2024-05-22 18:30:00,,start,start,
386,2024-05-22 18:31:25,Waiter-000003,Review order,Review order,
386,2024-05-22 18:32:27,Cook helper-000002,Prepare starter,Prepare starter,
386,2024-05-22 18:32:27,Barman-000003,prepare drinks,prepare drinks,
386,2024-05-22 18:35:07,Barman-000002,Bring drinks,Bring drinks,
386,2024-05-22 18:44:34,Waiter-000001,Review drinks,Review drinks,
386,2024-05-22 23:05:55,Cook-000001,Prepare main course,Prepare main course,
386,2024-05-23 21:02:55,Cook-000002,Signal food complete,Signal food complete,
386,2024-05-23 21:03:47,Cook helper-000002,Bring food,Bring food,
386,2024-05-23 21:13:23,Waiter-000002,Deliver to customer,Deliver to customer,
