Case,Timestamp,Resource,Activity,Activity_fixed,label
4062624,2011-12-28 00:53:19,2670601,enter senddate decision procedure term extension,enter senddate decision procedure term extension,
4062624,2011-12-29 08:00:01,2670601,enter senddate decision environmental permit,enter senddate decision environmental permit,
4062624,2011-12-29 08:00:02,2670601,register date environmental permit decision,register date environmental permit decision,
4074896,2011-11-04 08:00:05,560925,register submission date request,register submission date request,
4074896,2011-11-10 19:44:58,560925,send confirmation receipt,send confirmation receipt,
4074896,2011-11-10 19:45:10,560925,send procedure confirmation,send procedure confirmation,
4074896,2011-11-17 21:39:40,3273854,request complete,request complete,
4074896,2011-11-17 21:39:41,3273854,send letter in progress,send letter in progress,
4074896,2011-11-17 21:39:42,3273854,treat subcases content,treat subcases content,
4074896,2011-11-17 21:39:43,3273854,completed subcases content,completed subcases content,
4074896,2011-11-17 21:39:49,3273854,phase advice known,phase advice known,
4074896,2011-11-17 21:39:50,3273854,grounds for refusal,grounds for refusal,
4074896,2011-11-17 21:39:57,3273854,creating environmental permit decision,creating environmental permit decision,
4074896,2011-11-23 08:00:04,560925,registration date publication,registration date publication,
4074896,2011-11-29 18:43:39,560890,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,
4074896,2011-12-01 08:00:07,560890,register date environmental permit decision,register date environmental permit decision,
4074896,2011-12-07 08:00:08,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,
4082292,2011-11-07 08:00:01,560872,register submission date request,register submission date request,
4082292,2011-11-14 08:00:01,560872,enter senddate acknowledgement,enter senddate acknowledgement,
4082292,2011-11-14 08:00:02,560872,enter senddate procedure confirmation,enter senddate procedure confirmation,
4088369,2011-11-08 08:00:03,560872,register submission date request,register submission date request,
4088369,2011-11-14 08:00:03,560872,enter senddate acknowledgement,enter senddate acknowledgement,
4088369,2011-11-14 22:48:19,560872,send confirmation receipt,send confirmation receipt,
4088369,2011-11-14 22:48:20,560872,send confirmation receipt,send confirmation receipt,
4088369,2011-11-14 22:48:21,560872,terminate on request,terminate on request,
4088369,2011-11-14 22:48:31,560872,send procedure confirmation,send procedure confirmation,
4088369,2011-11-23 08:00:05,560872,registration date publication,registration date publication,
4088369,2011-12-17 00:42:37,3273854,request complete,request complete,
4088369,2011-12-17 00:42:38,3273854,send letter in progress,send letter in progress,
4088369,2011-12-17 00:42:39,3273854,completed subcases content,completed subcases content,
4088369,2011-12-17 00:42:40,3273854,treat subcases content,treat subcases content,
4088369,2011-12-17 00:42:46,3273854,assessment of content completed,assessment of content completed,
4088369,2011-12-17 00:42:47,3273854,phase advice known,phase advice known,
4088369,2011-12-17 00:42:48,3273854,ask stakeholders views,ask stakeholders views,
4088369,2011-12-17 00:42:49,3273854,grounds for refusal,grounds for refusal,
4088369,2011-12-17 00:42:50,3273854,by law,by law,
4088369,2011-12-17 00:42:51,3273854,suspension ground applicable,suspension ground applicable,
4088369,2011-12-17 00:42:52,3273854,creating environmental permit decision,creating environmental permit decision,
4088369,2011-12-22 08:00:08,560894,register date environmental permit decision,register date environmental permit decision,
4088369,2011-12-23 08:00:03,560894,enter senddate decision environmental permit,enter senddate decision environmental permit,
4088369,2011-12-28 08:00:04,560894,enter date publication decision environmental permit,enter date publication decision environmental permit,
4089231,2011-11-15 08:00:01,560872,enter senddate acknowledgement,enter senddate acknowledgement,
4089231,2011-11-15 08:00:02,560872,enter senddate procedure confirmation,enter senddate procedure confirmation,
4089231,2011-11-23 08:00:06,560872,registration date publication,registration date publication,
4089231,2012-05-29 21:48:09,560912,message terminate request,message terminate request,
4089231,2012-05-29 21:48:12,560912,register deadline,register deadline,
4108657,2011-11-09 08:00:12,560872,register submission date request,register submission date request,
4108657,2011-11-17 21:42:05,560872,send confirmation receipt,send confirmation receipt,
4108657,2011-11-17 21:42:12,560872,send procedure confirmation,send procedure confirmation,
4108657,2011-11-25 20:52:56,3273854,request complete,request complete,
4108657,2011-11-25 20:52:58,3273854,treat subcases content,treat subcases content,
4108657,2011-11-25 20:52:59,3273854,completed subcases content,completed subcases content,
4108657,2011-11-25 20:53:00,3273854,procedure change,procedure change,
4108657,2011-11-25 20:53:01,3273854,article 34  WABO applies,article 34  WABO applies,
4108657,2011-11-25 20:53:02,3273854,assessment of content completed,assessment of content completed,
4108657,2011-11-25 20:53:03,3273854,phase advice known,phase advice known,
4108657,2011-11-25 20:53:04,3273854,ask stakeholders views,ask stakeholders views,
4108657,2011-11-25 20:53:05,3273854,grounds for refusal,grounds for refusal,
4108657,2011-11-25 20:53:06,3273854,suspension ground applicable,suspension ground applicable,
4108657,2011-11-25 20:53:07,3273854,by law,by law,
4108657,2011-11-25 20:53:08,3273854,creating environmental permit decision,creating environmental permit decision,
4108657,2011-11-30 08:00:05,560872,registration date publication,registration date publication,
4108657,2011-12-01 08:00:08,560890,enter senddate decision environmental permit,enter senddate decision environmental permit,
4108657,2011-12-01 08:00:09,560890,register date environmental permit decision,register date environmental permit decision,
4108657,2011-12-07 08:00:09,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,
4123895,2011-11-17 08:00:10,560872,register submission date request,register submission date request,
4123895,2011-11-21 22:47:58,560872,send confirmation receipt,send confirmation receipt,
4123895,2011-11-21 22:48:06,560872,send procedure confirmation,send procedure confirmation,
4123895,2011-11-30 08:00:09,560872,registration date publication,registration date publication,
4123895,2011-12-28 00:01:35,3273854,request complete,request complete,
4123895,2011-12-28 00:01:58,3273854,phase advice known,phase advice known,
4123895,2011-12-28 00:04:55,3273854,creating environmental permit decision,creating environmental permit decision,
4123895,2012-01-09 19:33:59,3273854,register number of days extension period,register number of days extension period,
4123895,2012-01-09 20:28:54,3273854,enter date decision procedure term extension,enter senddate decision procedure term extension,
4123895,2012-01-09 20:28:59,3273854,enter senddate decision procedure term extension,enter senddate decision procedure term extension,
4123895,2012-01-26 08:00:02,560890,enter senddate decision environmental permit,enter senddate decision environmental permit,
4123895,2012-01-26 08:00:03,560890,register date environmental permit decision,register date environmental permit decision,
4123895,2012-02-01 08:00:03,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,
4126409,2011-11-23 17:57:50,560912,send confirmation receipt,send confirmation receipt,
4126409,2011-11-23 17:58:53,560912,send procedure confirmation,send procedure confirmation,
4126409,2011-11-30 08:00:10,560912,registration date publication,registration date publication,
4126409,2011-12-15 20:17:33,3273854,request complete,request complete,
4126409,2011-12-15 20:17:44,3273854,phase advice known,phase advice known,
4126409,2011-12-15 20:17:45,3273854,grounds for refusal,grounds for refusal,
4126409,2011-12-15 20:17:46,3273854,ask stakeholders views,ask stakeholders views,
4126409,2011-12-15 20:17:47,3273854,suspension ground applicable,suspension ground applicable,
4126409,2011-12-15 20:17:48,3273854,by law,by law,
4126409,2011-12-15 20:17:49,3273854,creating environmental permit decision,creating environmental permit decision,
4126409,2011-12-16 17:05:50,560890,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,
4126409,2011-12-28 08:00:06,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,
4154353,2011-11-29 08:00:01,560872,enter senddate procedure confirmation,enter senddate procedure confirmation,
4154353,2011-12-07 08:00:12,560872,registration date publication,registration date publication,
4154353,2011-12-14 00:48:53,3273854,request complete,request complete,
4154353,2011-12-14 00:48:54,3273854,send letter in progress,send letter in progress,
4154353,2011-12-14 00:48:55,3273854,treat subcases content,treat subcases content,
4154353,2011-12-14 00:48:56,3273854,completed subcases content,completed subcases content,
4154353,2011-12-14 00:49:00,3273854,phase advice known,phase advice known,
4154353,2011-12-14 00:49:01,3273854,ask stakeholders views,ask stakeholders views,
4154353,2011-12-14 00:49:02,3273854,grounds for refusal,grounds for refusal,
4154353,2011-12-14 00:49:03,3273854,suspension ground applicable,suspension ground applicable,
4154353,2011-12-14 00:49:04,3273854,by law,by law,
4154353,2011-12-14 00:49:05,3273854,creating environmental permit decision,creating environmental permit decision,
