Case,Timestamp,Activity,Activity_fixed,ishomonymous,label
11593238,2014-10-06 07:01:09,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
11593238,2014-10-06 07:01:10,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
11593238,2014-10-06 07:01:11,start WABOprocedure,start WABOprocedure,0,
11593238,2014-10-08 07:00:27,article 34  WABO applies,article 34  WABO applies,0,
11593238,2014-10-08 07:00:28,ask stakeholders views,ask stakeholders views,0,
11593238,2014-10-08 07:00:29,by law,by law,0,
11593238,2014-10-08 07:00:30,completed subcases content,completed subcases content,0,
11593238,2014-10-08 07:00:31,coordination of application,coordination of application,0,
11593238,2014-10-08 07:00:32,create subcases content,treat subcases content,0,
11593238,2014-10-08 07:00:33,creating environmental permit decision,creating environmental permit decision,0,
11593238,2014-10-08 07:00:34,decision date prior to decision,decision date prior to decision,0,
11593238,2014-10-08 07:00:35,grounds for refusal,grounds for refusal,0,
11593238,2014-10-08 07:00:36,phase advice known,phase advice known,0,
11593238,2014-10-08 07:00:37,phase application receptive,phase application received,0,
11593238,2014-10-08 07:00:38,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
11593238,2014-10-08 07:00:39,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
11593238,2014-10-08 07:00:40,request complete,request complete,0,
11593238,2014-10-08 07:00:41,send letter in progress,send letter in progress,0,
11593238,2014-10-08 07:00:42,set decision status,set decision status,0,
11593238,2014-10-08 07:00:43,suspension ground applicable,suspension ground applicable,0,
11593238,2014-10-08 07:00:44,treat subcases content,treat subcases content,0,
11593238,2014-10-30 08:00:31,creating cover letter decision,creating cover letter decision,0,
11593238,2014-10-30 08:00:32,enter senddate decision,enter senddate decision,0,
11593238,2014-10-30 08:00:33,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
11593238,2014-10-30 08:00:34,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
11593238,2014-10-30 08:00:35,generating decision environmental permit,generating decision environmental permit,0,
11593238,2014-10-30 08:00:36,phase decision ready,phase decision ready,0,
11593238,2014-10-30 08:00:37,phase decision sent,phase decision sent,0,
11593238,2014-10-30 08:00:38,phase decision taken,phase decision taken,0,
11593238,2014-10-30 08:00:39,record date of decision environmental permit,record date of decision environmental permit,0,
11593238,2014-10-30 08:00:40,register objection and appeal periods,register objection and appeal periods,0,
11593238,2014-10-30 08:00:41,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
11593238,2014-10-30 08:00:42,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
11593238,2014-10-30 08:00:43,submit decision,submit decision,0,
11593238,2014-10-30 08:00:44,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
11662273,2014-10-07 07:00:26,register submission date request,register submission date request,0,
11662273,2014-10-13 07:00:39,OLO messaging active,OLO messaging active,0,
11662273,2014-10-13 07:00:40,create procedure confirmation,enter senddate procedure confirmation,0,
11662273,2014-10-13 07:00:41,create publication document,create publication document,0,
11662273,2014-10-13 07:00:42,forward to the competent authority,forward to the competent authority,0,
11662273,2014-10-13 07:00:43,phase application received,phase application received,0,
11662273,2014-10-13 07:00:44,publish,publish,0,
11662273,2014-10-13 07:00:45,registration date publication,registration date publication,0,
11662273,2014-10-13 07:00:46,regular procedure without MER,regular procedure without MER,0,
11662273,2014-10-13 07:00:47,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
11662273,2014-10-13 07:00:48,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
11662273,2014-10-13 07:00:49,start WABOprocedure,start WABOprocedure,0,
11662273,2014-10-14 07:03:16,enter date termination request received,enter date termination request received,0,
11662273,2014-10-30 08:00:45,create message terminate request,message terminate request,0,
11662273,2014-10-30 08:00:46,initiative competent authority,initiative competent authority,0,
11662273,2014-10-30 08:00:47,phase procedure prematurely terminated,phase procedure prematurely terminated,0,
11662273,2014-10-30 08:00:48,terminate on request,terminate on request,0,
11672705,2014-10-13 07:00:50,MER required,MER required,0,
11672705,2014-10-13 07:00:51,OLO messaging active,OLO messaging active,0,
11672705,2014-10-13 07:00:52,activities regular procedure,activities regular procedure,0,
11672705,2014-10-13 07:00:53,create procedure confirmation,enter senddate procedure confirmation,0,
11672705,2014-10-13 07:00:54,forward to the competent authority,forward to the competent authority,0,
11672705,2014-10-13 07:00:55,phase application received,phase application received,0,
11672705,2014-10-13 07:00:56,phased application,phased application,0,
11672705,2014-10-13 07:00:57,publish,publish,0,
11672705,2014-10-13 07:00:58,read field phased application,read field phased application,0,
11672705,2014-10-13 07:00:59,regular procedure without MER,regular procedure without MER,0,
11672705,2014-10-13 07:01:00,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
11672705,2014-10-13 07:01:01,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
11672705,2014-10-13 07:01:02,start WABOprocedure,start WABOprocedure,0,
11672705,2014-12-15 08:00:03,article 34  WABO applies,article 34  WABO applies,0,
11672705,2014-12-15 08:00:04,create draft environtmental permit,create draft environtmental permit,0,
11672705,2014-12-15 08:00:05,create subcases completeness,create subcases completeness,0,
11672705,2014-12-15 08:00:06,create subcases content,treat subcases content,0,
11672705,2014-12-15 08:00:07,generate draft decision environmental permit,generating decision environmental permit,0,
11672705,2014-12-15 08:00:08,grounds for refusal,grounds for refusal,0,
11672705,2014-12-15 08:00:09,phase advice known,phase advice known,0,
11672705,2014-12-15 08:00:10,phase application receptive,phase application received,0,
11672705,2014-12-15 08:00:11,phase concept draft decision ready,phase concept draft decision ready,0,
11672705,2014-12-15 08:00:12,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
11672705,2014-12-15 08:00:13,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
11672705,2014-12-15 08:00:14,request complete,request complete,0,
11672705,2014-12-15 08:00:15,send letter in progress,send letter in progress,0,
11672705,2014-12-15 08:00:16,set decision status,set decision status,0,
11672705,2014-12-15 08:00:17,submit draft decision,submit decision,0,
11672705,2014-12-16 08:00:01,create cover letter draft decision,creating cover letter decision,0,
11672705,2014-12-16 08:00:02,enrich draft decision,enrich draft decision,0,
11672705,2014-12-16 08:00:03,enter date advice on treatment of environmental permit,enter date advice on treatment of environmental permit,0,
11672705,2014-12-16 08:00:04,entering senddate draft decision environmental permit,enter senddate decision environmental permit,0,
11672705,2014-12-16 08:00:05,open draft decision for inspection,date decision for inspection,0,
11672705,2014-12-16 08:00:06,phase draft decision made,phase draft decision made,0,
11672705,2014-12-16 08:00:07,phase draft decision ready,phase decision ready,0,
11672705,2014-12-16 08:00:08,set decision phase: draft decision permitted sent,set decision phase: draft decision permitted sent,0,
11672705,2014-12-16 08:00:09,start decisionphase draft decision - permitting decided,set decision phase decision permitting decided,0,
11672705,2014-12-24 08:00:01,set decision phase: draft decision for inspection,set decision phase: draft decision for inspection,0,
11672705,2015-02-10 08:00:02,coordination of application,coordination of application,0,
11672705,2015-02-10 08:00:03,creating cover letter decision,creating cover letter decision,0,
11672705,2015-02-10 08:00:04,creating environmental permit decision,creating environmental permit decision,0,
11672705,2015-02-10 08:00:05,decision date prior to decision,decision date prior to decision,0,
11672705,2015-02-10 08:00:06,enter publication date draft decision,publication date draft decision,0,
11672705,2015-02-10 08:00:07,enter senddate decision,enter senddate decision,0,
11672705,2015-02-10 08:00:08,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
11672705,2015-02-10 08:00:09,enter senddate draft decision,enter senddate decision,0,
11672705,2015-02-10 08:00:10,generating decision environmental permit,generating decision environmental permit,0,
11672705,2015-02-10 08:00:11,perspective on draft decision environmental permit received,perspective on draft decision environmental permit received,0,
11672705,2015-02-10 08:00:12,phase decision sent,phase decision sent,0,
11672705,2015-02-10 08:00:13,phase decision taken,phase decision taken,0,
11672705,2015-02-10 08:00:14,phase draft decision sent,phase decision sent,0,
11672705,2015-02-10 08:00:15,read publication date field,read publication date field,0,
11672705,2015-02-10 08:00:16,register objection and appeal periods,register objection and appeal periods,0,
11672705,2015-02-10 08:00:17,send design decision to stakeholders,send design decision to stakeholders,0,
11672705,2015-02-10 08:00:18,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
11672705,2015-02-10 08:00:19,set decision status,set decision status,0,
11672705,2015-02-10 08:00:20,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
11672705,2015-02-10 08:00:21,suspension ground applicable,suspension ground applicable,0,
11672705,2015-02-10 08:00:22,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
11672705,2015-02-19 08:00:02,date decision for inspection,date decision for inspection,0,
11672705,2015-02-19 08:00:03,set decision phase inspection of decision permitting,set decision phase inspection of decision permitting,0,
11717156,2014-10-13 07:01:03,register submission date request,register submission date request,0,
11717156,2014-10-16 07:01:01,OLO messaging active,OLO messaging active,0,
11717156,2014-10-16 07:01:02,create procedure confirmation,enter senddate procedure confirmation,0,
11717156,2014-10-16 07:01:03,create publication document,create publication document,0,
11717156,2014-10-16 07:01:04,forward to the competent authority,forward to the competent authority,0,
11717156,2014-10-16 07:01:05,phase application received,phase application received,0,
11717156,2014-10-16 07:01:06,publish,publish,0,
11717156,2014-10-16 07:01:07,registration date publication,registration date publication,0,
